trip_type,estimated_as,estimate,std.error,statistic,p.value
W_HB_EK12_All_bike,W_HB_EK12_All_nm,0.874058485760869,0.3480601504069895,2.51122825965232,0.012070000000000001
W_HB_EK12_All_walk,W_HB_EK12_All_nm,0.874058485760869,0.3480601504069895,2.51122825965232,0.012070000000000001
W_HB_O_All_hov,W_HB_O_All_hov,0.04741428149202724,0.01755191544252243,2.701373627698677,0.00693
W_HB_O_All_sov,W_HB_O_All_sov,0.15828681333184924,0.011482444231654405,13.78511492313541,0
W_HB_O_All_walk,W_HB_O_All_walk,0.45681403683980254,0.043981091513547975,10.38660072133692,0
W_HB_W_All_bike,W_HB_W_All_bike,0.10784475925518841,0.06601443473510997,1.6336542104454446,0.1024
W_HB_W_All_sov,W_HB_W_All_sov,0.01838719968908475,0.00714555256278943,2.5732369228989183,0.01011
W_HB_W_All_t,W_HB_W_All_t,0.18048929973724762,0.04358594804403572,4.140997450712689,4e-5
W_HB_W_All_walk,W_HB_W_All_walk,0.20454904626538623,0.05894206120422527,3.4703409091286255,5.2e-4
