trip_type,estimated_as,estimate,std.error,statistic,p.value
W_HB_O_All_hov,W_HB_O_All_auto,0.053758057637422585,0.005814208605625384,9.245980198476264,0
W_HB_O_All_sov,W_HB_O_All_auto,0.053758057637422585,0.005814208605625384,9.245980198476264,0
W_HB_EK12_All_hov,W_HB_EK12_All_hov,0.33893425421100787,0.011534110362959106,29.385383314821468,0
W_HB_EK12_All_sov,W_HB_EK12_All_sov,0.48651154329827345,0.0897870341072267,5.418505557464622,0
W_HB_O_All_walk,W_HB_O_All_walk,0.06258653429783745,0.027684235292553226,2.260728303904879,0.02383
