term,estimated_as,estimate,std.error,statistic,p.value
W_HB_O_All_hov2,W_HB_O_All_hov2,0.08350290637425517,0.017781951112584796,4.695936112160255,0
W_HB_O_All_hov3,W_HB_O_All_hov3,0.8470347844331658,0.019763307946189856,42.85895796085415,0
W_HB_W_All_hov3,W_HB_W_All_hov3,0.3234493353868867,0.0350800775296293,9.220314154485413,0
r_sq,NA,0.09271872201278149,NA,NA,NA
