trip_type,estimated_as,estimate,std.error,statistic,p.value
W_HB_O_All_auto_pay,W_HB_O_All_auto_pay,1.3727532948170325,0.22343493217416613,6.1438615773248015,0
W_HB_O_All_sov,W_HB_O_All_sov,0.016549464208410997,0.003793148315708413,4.3629889556059185,1e-5
