trip_type,estimated_as,estimate,std.error,statistic,p.value
W_HB_O_All_walk,W_HB_WO_All_walk,0.16408819112371995,0.012896438753659032,12.723527344102196,0
W_HB_W_All_walk,W_HB_WO_All_walk,0.16408819112371995,0.012896438753659032,12.723527344102196,0
W_HB_O_All_t,W_HB_O_All_t,1.023767552619295,0.04959840209183152,20.641139823895692,0
W_HB_W_All_t,W_HB_W_All_t,0.27943779054600093,0.01642349604386143,17.014513219336493,0
W_HB_O_All_sov,W_HB_O_All_sov,0.006046602560543216,0.004177639712365207,1.4473729131418753,0.14786
W_HB_W_All_hov,W_HB_W_All_hov,0.011960533289406421,0.008022671678142137,1.4908416758463436,0.13608
