trip_type,estimated_as,estimate,std.error,statistic,p.value
W_HB_O_All_hov,W_HB_O_All_auto,0.06031162719171765,0.0051875964862831934,11.626121528764026,0
W_HB_O_All_sov,W_HB_O_All_auto,0.06031162719171765,0.0051875964862831934,11.626121528764026,0
W_HB_O_All_walk,W_HB_O_All_walk,0.4047324562196775,0.024025555907993934,16.8459143159727,0
W_HB_W_All_sov,W_HB_W_All_sov,0.01625362920139012,0.003909118946660695,4.1578753225901535,3e-5
