trip_type,estimated_as,estimate,std.error,statistic,p.value
W_HB_O_All_hov,W_HB_O_All_hov,0.5069392249619062,0.01761714147886548,28.77533938011789,0
W_HB_O_All_sov,W_HB_O_All_sov,0.0959162714202235,0.011109395024867862,8.633797898582182,0
W_HB_O_All_walk,W_HB_O_All_walk,0.17583548142347366,0.04376912301879788,4.01734074836172,6e-5
W_HB_W_All_hov,W_HB_W_All_hov,0.08624883815563564,0.021415511311963755,4.027400368790299,6e-5
