term,estimated_as,estimate,std.error,statistic,p.value
W_HB_O_All_walkbike,W_HB_O_All_walkbike,0.3446926463396535,0.013968852632233278,24.675802330699053,0
W_HB_O_All_lb,W_HB_O_All_lb,0.9698268470711697,0.04981177229897741,19.46983217642066,0
W_HB_W_All_hov2,W_HB_W_All_hov,0.016235488014250524,0.00843703265380728,1.9243125729665307,0.05438
W_HB_W_All_hov3,W_HB_W_All_hov,0.016235488014250524,0.00843703265380728,1.9243125729665307,0.05438
r_sq,NA,0.029541990256732587,NA,NA,NA
