"A112109 - Number of Workers in household (6) (Households)"
"Current date: 12/11/2020 11:03:50 AM (Eastern Standard Time)"
"RESIDENCE","Number of Workers in Household 6","Output","Households",
"TAZ 00107088, Durham County, North Carolina","2 workers","Estimate","140"
"TAZ 00107088, Durham County, North Carolina","3 workers","Estimate","10"
"TAZ 00107088, Durham County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00107089, Durham County, North Carolina","Total, number of workers in household","Estimate","840"
"TAZ 00107089, Durham County, North Carolina","0 workers","Estimate","450"
"TAZ 00107089, Durham County, North Carolina","1 worker","Estimate","255"
"TAZ 00107089, Durham County, North Carolina","2 workers","Estimate","135"
"TAZ 00107089, Durham County, North Carolina","3 workers","Estimate","0"
"TAZ 00107089, Durham County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00109976, Durham County, North Carolina","Total, number of workers in household","Estimate","425"
"TAZ 00109976, Durham County, North Carolina","0 workers","Estimate","200"
"TAZ 00109976, Durham County, North Carolina","1 worker","Estimate","110"
"TAZ 00109976, Durham County, North Carolina","2 workers","Estimate","120"
"TAZ 00109976, Durham County, North Carolina","3 workers","Estimate","0"
"TAZ 00109976, Durham County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00000049, Orange County, North Carolina","Total, number of workers in household","Estimate","90"
"TAZ 00000049, Orange County, North Carolina","0 workers","Estimate","30"
"TAZ 00000049, Orange County, North Carolina","1 worker","Estimate","30"
"TAZ 00000049, Orange County, North Carolina","2 workers","Estimate","35"
"TAZ 00000049, Orange County, North Carolina","3 workers","Estimate","0"
"TAZ 00000049, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00000058, Orange County, North Carolina","Total, number of workers in household","Estimate","60"
"TAZ 00000058, Orange County, North Carolina","0 workers","Estimate","0"
"TAZ 00000058, Orange County, North Carolina","1 worker","Estimate","0"
"TAZ 00000058, Orange County, North Carolina","2 workers","Estimate","60"
"TAZ 00000058, Orange County, North Carolina","3 workers","Estimate","0"
"TAZ 00000058, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00000062, Orange County, North Carolina","Total, number of workers in household","Estimate","135"
"TAZ 00000062, Orange County, North Carolina","0 workers","Estimate","20"
"TAZ 00000062, Orange County, North Carolina","1 worker","Estimate","55"
"TAZ 00000062, Orange County, North Carolina","2 workers","Estimate","55"
"TAZ 00000062, Orange County, North Carolina","3 workers","Estimate","0"
"TAZ 00000062, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00000084, Orange County, North Carolina","Total, number of workers in household","Estimate","265"
"TAZ 00000084, Orange County, North Carolina","0 workers","Estimate","65"
"TAZ 00000084, Orange County, North Carolina","1 worker","Estimate","185"
"TAZ 00000084, Orange County, North Carolina","2 workers","Estimate","15"
"TAZ 00000084, Orange County, North Carolina","3 workers","Estimate","0"
"TAZ 00000084, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00000105, Orange County, North Carolina","Total, number of workers in household","Estimate","60"
"TAZ 00000105, Orange County, North Carolina","0 workers","Estimate","15"
"TAZ 00000105, Orange County, North Carolina","1 worker","Estimate","0"
"TAZ 00000105, Orange County, North Carolina","2 workers","Estimate","50"
"TAZ 00000105, Orange County, North Carolina","3 workers","Estimate","0"
"TAZ 00000105, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00000500, Orange County, North Carolina","Total, number of workers in household","Estimate","230"
"TAZ 00000500, Orange County, North Carolina","0 workers","Estimate","55"
"TAZ 00000500, Orange County, North Carolina","1 worker","Estimate","85"
"TAZ 00000500, Orange County, North Carolina","2 workers","Estimate","65"
"TAZ 00000500, Orange County, North Carolina","3 workers","Estimate","25"
"TAZ 00000500, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00000501, Orange County, North Carolina","Total, number of workers in household","Estimate","440"
"TAZ 00000501, Orange County, North Carolina","0 workers","Estimate","85"
"TAZ 00000501, Orange County, North Carolina","1 worker","Estimate","90"
"TAZ 00000501, Orange County, North Carolina","2 workers","Estimate","265"
"TAZ 00000501, Orange County, North Carolina","3 workers","Estimate","0"
"TAZ 00000501, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00000502, Orange County, North Carolina","Total, number of workers in household","Estimate","415"
"TAZ 00000502, Orange County, North Carolina","0 workers","Estimate","125"
"TAZ 00000502, Orange County, North Carolina","1 worker","Estimate","95"
"TAZ 00000502, Orange County, North Carolina","2 workers","Estimate","180"
"TAZ 00000502, Orange County, North Carolina","3 workers","Estimate","15"
"TAZ 00000502, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00305001, Orange County, North Carolina","Total, number of workers in household","Estimate","685"
"TAZ 00305001, Orange County, North Carolina","0 workers","Estimate","120"
"TAZ 00305001, Orange County, North Carolina","1 worker","Estimate","280"
"TAZ 00305001, Orange County, North Carolina","2 workers","Estimate","240"
"TAZ 00305001, Orange County, North Carolina","3 workers","Estimate","45"
"TAZ 00305001, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00305002, Orange County, North Carolina","Total, number of workers in household","Estimate","485"
"TAZ 00305002, Orange County, North Carolina","0 workers","Estimate","95"
"TAZ 00305002, Orange County, North Carolina","1 worker","Estimate","190"
"TAZ 00305002, Orange County, North Carolina","2 workers","Estimate","190"
"TAZ 00305002, Orange County, North Carolina","3 workers","Estimate","4"
"TAZ 00305002, Orange County, North Carolina","4-or-more workers","Estimate","4"
"TAZ 00305004, Orange County, North Carolina","Total, number of workers in household","Estimate","520"
"TAZ 00305004, Orange County, North Carolina","0 workers","Estimate","135"
"TAZ 00305004, Orange County, North Carolina","1 worker","Estimate","145"
"TAZ 00305004, Orange County, North Carolina","2 workers","Estimate","205"
"TAZ 00305004, Orange County, North Carolina","3 workers","Estimate","30"
"TAZ 00305004, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00305006, Orange County, North Carolina","Total, number of workers in household","Estimate","580"
"TAZ 00305006, Orange County, North Carolina","0 workers","Estimate","150"
"TAZ 00305006, Orange County, North Carolina","1 worker","Estimate","245"
"TAZ 00305006, Orange County, North Carolina","2 workers","Estimate","150"
"TAZ 00305006, Orange County, North Carolina","3 workers","Estimate","40"
"TAZ 00305006, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00310001, Orange County, North Carolina","Total, number of workers in household","Estimate","795"
"TAZ 00310001, Orange County, North Carolina","0 workers","Estimate","170"
"TAZ 00310001, Orange County, North Carolina","1 worker","Estimate","280"
"TAZ 00310001, Orange County, North Carolina","2 workers","Estimate","310"
"TAZ 00310001, Orange County, North Carolina","3 workers","Estimate","30"
"TAZ 00310001, Orange County, North Carolina","4-or-more workers","Estimate","4"
"TAZ 00310002, Orange County, North Carolina","Total, number of workers in household","Estimate","100"
"TAZ 00310002, Orange County, North Carolina","0 workers","Estimate","40"
"TAZ 00310002, Orange County, North Carolina","1 worker","Estimate","45"
"TAZ 00310002, Orange County, North Carolina","2 workers","Estimate","4"
"TAZ 00310002, Orange County, North Carolina","3 workers","Estimate","4"
"TAZ 00310002, Orange County, North Carolina","4-or-more workers","Estimate","4"
"TAZ 00310003, Orange County, North Carolina","Total, number of workers in household","Estimate","680"
"TAZ 00310003, Orange County, North Carolina","0 workers","Estimate","225"
"TAZ 00310003, Orange County, North Carolina","1 worker","Estimate","225"
"TAZ 00310003, Orange County, North Carolina","2 workers","Estimate","190"
"TAZ 00310003, Orange County, North Carolina","3 workers","Estimate","35"
"TAZ 00310003, Orange County, North Carolina","4-or-more workers","Estimate","4"
"TAZ 00310004, Orange County, North Carolina","Total, number of workers in household","Estimate","250"
"TAZ 00310004, Orange County, North Carolina","0 workers","Estimate","60"
"TAZ 00310004, Orange County, North Carolina","1 worker","Estimate","100"
"TAZ 00310004, Orange County, North Carolina","2 workers","Estimate","80"
"TAZ 00310004, Orange County, North Carolina","3 workers","Estimate","15"
"TAZ 00310004, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00315004, Orange County, North Carolina","Total, number of workers in household","Estimate","835"
"TAZ 00315004, Orange County, North Carolina","0 workers","Estimate","95"
"TAZ 00315004, Orange County, North Carolina","1 worker","Estimate","350"
"TAZ 00315004, Orange County, North Carolina","2 workers","Estimate","365"
"TAZ 00315004, Orange County, North Carolina","3 workers","Estimate","25"
"TAZ 00315004, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00315005, Orange County, North Carolina","Total, number of workers in household","Estimate","275"
"TAZ 00315005, Orange County, North Carolina","0 workers","Estimate","95"
"TAZ 00315005, Orange County, North Carolina","1 worker","Estimate","95"
"TAZ 00315005, Orange County, North Carolina","2 workers","Estimate","55"
"TAZ 00315005, Orange County, North Carolina","3 workers","Estimate","30"
"TAZ 00315005, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00315012, Orange County, North Carolina","Total, number of workers in household","Estimate","0"
"TAZ 00315012, Orange County, North Carolina","0 workers","Estimate","0"
"TAZ 00315012, Orange County, North Carolina","1 worker","Estimate","0"
"TAZ 00315012, Orange County, North Carolina","2 workers","Estimate","0"
"TAZ 00315012, Orange County, North Carolina","3 workers","Estimate","0"
"TAZ 00315012, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00315014, Orange County, North Carolina","Total, number of workers in household","Estimate","460"
"TAZ 00315014, Orange County, North Carolina","0 workers","Estimate","120"
"TAZ 00315014, Orange County, North Carolina","1 worker","Estimate","150"
"TAZ 00315014, Orange County, North Carolina","2 workers","Estimate","165"
"TAZ 00315014, Orange County, North Carolina","3 workers","Estimate","15"
"TAZ 00315014, Orange County, North Carolina","4-or-more workers","Estimate","4"
"TAZ 00315017, Orange County, North Carolina","Total, number of workers in household","Estimate","580"
"TAZ 00315017, Orange County, North Carolina","0 workers","Estimate","125"
"TAZ 00315017, Orange County, North Carolina","1 worker","Estimate","270"
"TAZ 00315017, Orange County, North Carolina","2 workers","Estimate","175"
"TAZ 00315017, Orange County, North Carolina","3 workers","Estimate","10"
"TAZ 00315017, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00315020, Orange County, North Carolina","Total, number of workers in household","Estimate","595"
"TAZ 00315020, Orange County, North Carolina","0 workers","Estimate","40"
"TAZ 00315020, Orange County, North Carolina","1 worker","Estimate","245"
"TAZ 00315020, Orange County, North Carolina","2 workers","Estimate","290"
"TAZ 00315020, Orange County, North Carolina","3 workers","Estimate","15"
"TAZ 00315020, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00315032, Orange County, North Carolina","Total, number of workers in household","Estimate","515"
"TAZ 00315032, Orange County, North Carolina","0 workers","Estimate","130"
"TAZ 00315032, Orange County, North Carolina","1 worker","Estimate","120"
"TAZ 00315032, Orange County, North Carolina","2 workers","Estimate","250"
"TAZ 00315032, Orange County, North Carolina","3 workers","Estimate","15"
"TAZ 00315032, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00315042, Orange County, North Carolina","Total, number of workers in household","Estimate","390"
"TAZ 00315042, Orange County, North Carolina","0 workers","Estimate","25"
"TAZ 00315042, Orange County, North Carolina","1 worker","Estimate","160"
"TAZ 00315042, Orange County, North Carolina","2 workers","Estimate","105"
"TAZ 00315042, Orange County, North Carolina","3 workers","Estimate","100"
"TAZ 00315042, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00315043, Orange County, North Carolina","Total, number of workers in household","Estimate","745"
"TAZ 00315043, Orange County, North Carolina","0 workers","Estimate","125"
"TAZ 00315043, Orange County, North Carolina","1 worker","Estimate","360"
"TAZ 00315043, Orange County, North Carolina","2 workers","Estimate","255"
"TAZ 00315043, Orange County, North Carolina","3 workers","Estimate","4"
"TAZ 00315043, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00315056, Orange County, North Carolina","Total, number of workers in household","Estimate","135"
"TAZ 00315056, Orange County, North Carolina","0 workers","Estimate","35"
"TAZ 00315056, Orange County, North Carolina","1 worker","Estimate","20"
"TAZ 00315056, Orange County, North Carolina","2 workers","Estimate","85"
"TAZ 00315056, Orange County, North Carolina","3 workers","Estimate","0"
"TAZ 00315056, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00315060, Orange County, North Carolina","Total, number of workers in household","Estimate","490"
"TAZ 00315060, Orange County, North Carolina","0 workers","Estimate","70"
"TAZ 00315060, Orange County, North Carolina","1 worker","Estimate","155"
"TAZ 00315060, Orange County, North Carolina","2 workers","Estimate","220"
"TAZ 00315060, Orange County, North Carolina","3 workers","Estimate","45"
"TAZ 00315060, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00315077, Orange County, North Carolina","Total, number of workers in household","Estimate","645"
"TAZ 00315077, Orange County, North Carolina","0 workers","Estimate","295"
"TAZ 00315077, Orange County, North Carolina","1 worker","Estimate","225"
"TAZ 00315077, Orange County, North Carolina","2 workers","Estimate","105"
"TAZ 00315077, Orange County, North Carolina","3 workers","Estimate","15"
"TAZ 00315077, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00315078, Orange County, North Carolina","Total, number of workers in household","Estimate","805"
"TAZ 00315078, Orange County, North Carolina","0 workers","Estimate","175"
"TAZ 00315078, Orange County, North Carolina","1 worker","Estimate","265"
"TAZ 00315078, Orange County, North Carolina","2 workers","Estimate","315"
"TAZ 00315078, Orange County, North Carolina","3 workers","Estimate","45"
"TAZ 00315078, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00315084, Orange County, North Carolina","Total, number of workers in household","Estimate","150"
"TAZ 00315084, Orange County, North Carolina","0 workers","Estimate","70"
"TAZ 00315084, Orange County, North Carolina","1 worker","Estimate","60"
"TAZ 00315084, Orange County, North Carolina","2 workers","Estimate","15"
"TAZ 00315084, Orange County, North Carolina","3 workers","Estimate","0"
"TAZ 00315084, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00315086, Orange County, North Carolina","Total, number of workers in household","Estimate","500"
"TAZ 00315086, Orange County, North Carolina","0 workers","Estimate","70"
"TAZ 00315086, Orange County, North Carolina","1 worker","Estimate","170"
"TAZ 00315086, Orange County, North Carolina","2 workers","Estimate","215"
"TAZ 00315086, Orange County, North Carolina","3 workers","Estimate","25"
"TAZ 00315086, Orange County, North Carolina","4-or-more workers","Estimate","10"
"TAZ 00315095, Orange County, North Carolina","Total, number of workers in household","Estimate","905"
"TAZ 00315095, Orange County, North Carolina","0 workers","Estimate","245"
"TAZ 00315095, Orange County, North Carolina","1 worker","Estimate","315"
"TAZ 00315095, Orange County, North Carolina","2 workers","Estimate","320"
"TAZ 00315095, Orange County, North Carolina","3 workers","Estimate","15"
"TAZ 00315095, Orange County, North Carolina","4-or-more workers","Estimate","4"
"TAZ 00315097, Orange County, North Carolina","Total, number of workers in household","Estimate","420"
"TAZ 00315097, Orange County, North Carolina","0 workers","Estimate","140"
"TAZ 00315097, Orange County, North Carolina","1 worker","Estimate","95"
"TAZ 00315097, Orange County, North Carolina","2 workers","Estimate","175"
"TAZ 00315097, Orange County, North Carolina","3 workers","Estimate","15"
"TAZ 00315097, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00315098, Orange County, North Carolina","Total, number of workers in household","Estimate","575"
"TAZ 00315098, Orange County, North Carolina","0 workers","Estimate","55"
"TAZ 00315098, Orange County, North Carolina","1 worker","Estimate","190"
"TAZ 00315098, Orange County, North Carolina","2 workers","Estimate","330"
"TAZ 00315098, Orange County, North Carolina","3 workers","Estimate","0"
"TAZ 00315098, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00315099, Orange County, North Carolina","Total, number of workers in household","Estimate","930"
"TAZ 00315099, Orange County, North Carolina","0 workers","Estimate","170"
"TAZ 00315099, Orange County, North Carolina","1 worker","Estimate","445"
"TAZ 00315099, Orange County, North Carolina","2 workers","Estimate","320"
"TAZ 00315099, Orange County, North Carolina","3 workers","Estimate","0"
"TAZ 00315099, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00320001, Orange County, North Carolina","Total, number of workers in household","Estimate","760"
"TAZ 00320001, Orange County, North Carolina","0 workers","Estimate","125"
"TAZ 00320001, Orange County, North Carolina","1 worker","Estimate","360"
"TAZ 00320001, Orange County, North Carolina","2 workers","Estimate","270"
"TAZ 00320001, Orange County, North Carolina","3 workers","Estimate","10"
"TAZ 00320001, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00320002, Orange County, North Carolina","Total, number of workers in household","Estimate","395"
"TAZ 00320002, Orange County, North Carolina","0 workers","Estimate","110"
"TAZ 00320002, Orange County, North Carolina","1 worker","Estimate","120"
"TAZ 00320002, Orange County, North Carolina","2 workers","Estimate","130"
"TAZ 00320002, Orange County, North Carolina","3 workers","Estimate","35"
"TAZ 00320002, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00320003, Orange County, North Carolina","Total, number of workers in household","Estimate","1,430"
"TAZ 00320003, Orange County, North Carolina","0 workers","Estimate","325"
"TAZ 00320003, Orange County, North Carolina","1 worker","Estimate","545"
"TAZ 00320003, Orange County, North Carolina","2 workers","Estimate","460"
"TAZ 00320003, Orange County, North Carolina","3 workers","Estimate","55"
"TAZ 00320003, Orange County, North Carolina","4-or-more workers","Estimate","40"
"TAZ 00320004, Orange County, North Carolina","Total, number of workers in household","Estimate","595"
"TAZ 00320004, Orange County, North Carolina","0 workers","Estimate","145"
"TAZ 00320004, Orange County, North Carolina","1 worker","Estimate","195"
"TAZ 00320004, Orange County, North Carolina","2 workers","Estimate","220"
"TAZ 00320004, Orange County, North Carolina","3 workers","Estimate","35"
"TAZ 00320004, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00320005, Orange County, North Carolina","Total, number of workers in household","Estimate","330"
"TAZ 00320005, Orange County, North Carolina","0 workers","Estimate","60"
"TAZ 00320005, Orange County, North Carolina","1 worker","Estimate","195"
"TAZ 00320005, Orange County, North Carolina","2 workers","Estimate","80"
"TAZ 00320005, Orange County, North Carolina","3 workers","Estimate","0"
"TAZ 00320005, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00320007, Orange County, North Carolina","Total, number of workers in household","Estimate","595"
"TAZ 00320007, Orange County, North Carolina","0 workers","Estimate","125"
"TAZ 00320007, Orange County, North Carolina","1 worker","Estimate","315"
"TAZ 00320007, Orange County, North Carolina","2 workers","Estimate","125"
"TAZ 00320007, Orange County, North Carolina","3 workers","Estimate","35"
"TAZ 00320007, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00325001, Orange County, North Carolina","Total, number of workers in household","Estimate","895"
"TAZ 00325001, Orange County, North Carolina","0 workers","Estimate","305"
"TAZ 00325001, Orange County, North Carolina","1 worker","Estimate","255"
"TAZ 00325001, Orange County, North Carolina","2 workers","Estimate","315"
"TAZ 00325001, Orange County, North Carolina","3 workers","Estimate","20"
"TAZ 00325001, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00325002, Orange County, North Carolina","Total, number of workers in household","Estimate","300"
"TAZ 00325002, Orange County, North Carolina","0 workers","Estimate","85"
"TAZ 00325002, Orange County, North Carolina","1 worker","Estimate","45"
"TAZ 00325002, Orange County, North Carolina","2 workers","Estimate","165"
"TAZ 00325002, Orange County, North Carolina","3 workers","Estimate","0"
"TAZ 00325002, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00325003, Orange County, North Carolina","Total, number of workers in household","Estimate","230"
"TAZ 00325003, Orange County, North Carolina","0 workers","Estimate","55"
"TAZ 00325003, Orange County, North Carolina","1 worker","Estimate","80"
"TAZ 00325003, Orange County, North Carolina","2 workers","Estimate","85"
"TAZ 00325003, Orange County, North Carolina","3 workers","Estimate","15"
"TAZ 00325003, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00325004, Orange County, North Carolina","Total, number of workers in household","Estimate","370"
"TAZ 00325004, Orange County, North Carolina","0 workers","Estimate","75"
"TAZ 00325004, Orange County, North Carolina","1 worker","Estimate","230"
"TAZ 00325004, Orange County, North Carolina","2 workers","Estimate","60"
"TAZ 00325004, Orange County, North Carolina","3 workers","Estimate","0"
"TAZ 00325004, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00325005, Orange County, North Carolina","Total, number of workers in household","Estimate","1,095"
"TAZ 00325005, Orange County, North Carolina","0 workers","Estimate","310"
"TAZ 00325005, Orange County, North Carolina","1 worker","Estimate","430"
"TAZ 00325005, Orange County, North Carolina","2 workers","Estimate","330"
"TAZ 00325005, Orange County, North Carolina","3 workers","Estimate","20"
"TAZ 00325005, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00325006, Orange County, North Carolina","Total, number of workers in household","Estimate","50"
"TAZ 00325006, Orange County, North Carolina","0 workers","Estimate","35"
"TAZ 00325006, Orange County, North Carolina","1 worker","Estimate","15"
"TAZ 00325006, Orange County, North Carolina","2 workers","Estimate","0"
"TAZ 00325006, Orange County, North Carolina","3 workers","Estimate","0"
"TAZ 00325006, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00330001, Orange County, North Carolina","Total, number of workers in household","Estimate","220"
"TAZ 00330001, Orange County, North Carolina","0 workers","Estimate","75"
"TAZ 00330001, Orange County, North Carolina","1 worker","Estimate","65"
"TAZ 00330001, Orange County, North Carolina","2 workers","Estimate","60"
"TAZ 00330001, Orange County, North Carolina","3 workers","Estimate","20"
"TAZ 00330001, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00330002, Orange County, North Carolina","Total, number of workers in household","Estimate","640"
"TAZ 00330002, Orange County, North Carolina","0 workers","Estimate","170"
"TAZ 00330002, Orange County, North Carolina","1 worker","Estimate","315"
"TAZ 00330002, Orange County, North Carolina","2 workers","Estimate","110"
"TAZ 00330002, Orange County, North Carolina","3 workers","Estimate","30"
"TAZ 00330002, Orange County, North Carolina","4-or-more workers","Estimate","10"
"TAZ 00330006, Orange County, North Carolina","Total, number of workers in household","Estimate","510"
"TAZ 00330006, Orange County, North Carolina","0 workers","Estimate","80"
"TAZ 00330006, Orange County, North Carolina","1 worker","Estimate","295"
"TAZ 00330006, Orange County, North Carolina","2 workers","Estimate","100"
"TAZ 00330006, Orange County, North Carolina","3 workers","Estimate","20"
"TAZ 00330006, Orange County, North Carolina","4-or-more workers","Estimate","15"
"TAZ 00330008, Orange County, North Carolina","Total, number of workers in household","Estimate","505"
"TAZ 00330008, Orange County, North Carolina","0 workers","Estimate","270"
"TAZ 00330008, Orange County, North Carolina","1 worker","Estimate","100"
"TAZ 00330008, Orange County, North Carolina","2 workers","Estimate","110"
"TAZ 00330008, Orange County, North Carolina","3 workers","Estimate","20"
"TAZ 00330008, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00330011, Orange County, North Carolina","Total, number of workers in household","Estimate","270"
"TAZ 00330011, Orange County, North Carolina","0 workers","Estimate","115"
"TAZ 00330011, Orange County, North Carolina","1 worker","Estimate","65"
"TAZ 00330011, Orange County, North Carolina","2 workers","Estimate","75"
"TAZ 00330011, Orange County, North Carolina","3 workers","Estimate","10"
"TAZ 00330011, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00330012, Orange County, North Carolina","Total, number of workers in household","Estimate","295"
"TAZ 00330012, Orange County, North Carolina","0 workers","Estimate","40"
"TAZ 00330012, Orange County, North Carolina","1 worker","Estimate","150"
"TAZ 00330012, Orange County, North Carolina","2 workers","Estimate","110"
"TAZ 00330012, Orange County, North Carolina","3 workers","Estimate","0"
"TAZ 00330012, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00330013, Orange County, North Carolina","Total, number of workers in household","Estimate","260"
"TAZ 00330013, Orange County, North Carolina","0 workers","Estimate","105"
"TAZ 00330013, Orange County, North Carolina","1 worker","Estimate","45"
"TAZ 00330013, Orange County, North Carolina","2 workers","Estimate","65"
"TAZ 00330013, Orange County, North Carolina","3 workers","Estimate","20"
"TAZ 00330013, Orange County, North Carolina","4-or-more workers","Estimate","25"
"TAZ 00330015, Orange County, North Carolina","Total, number of workers in household","Estimate","20"
"TAZ 00330015, Orange County, North Carolina","0 workers","Estimate","0"
"TAZ 00330015, Orange County, North Carolina","1 worker","Estimate","20"
"TAZ 00330015, Orange County, North Carolina","2 workers","Estimate","0"
"TAZ 00330015, Orange County, North Carolina","3 workers","Estimate","0"
"TAZ 00330015, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00330016, Orange County, North Carolina","Total, number of workers in household","Estimate","80"
"TAZ 00330016, Orange County, North Carolina","0 workers","Estimate","15"
"TAZ 00330016, Orange County, North Carolina","1 worker","Estimate","65"
"TAZ 00330016, Orange County, North Carolina","2 workers","Estimate","0"
"TAZ 00330016, Orange County, North Carolina","3 workers","Estimate","0"
"TAZ 00330016, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00330017, Orange County, North Carolina","Total, number of workers in household","Estimate","850"
"TAZ 00330017, Orange County, North Carolina","0 workers","Estimate","110"
"TAZ 00330017, Orange County, North Carolina","1 worker","Estimate","300"
"TAZ 00330017, Orange County, North Carolina","2 workers","Estimate","400"
"TAZ 00330017, Orange County, North Carolina","3 workers","Estimate","40"
"TAZ 00330017, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00330018, Orange County, North Carolina","Total, number of workers in household","Estimate","920"
"TAZ 00330018, Orange County, North Carolina","0 workers","Estimate","290"
"TAZ 00330018, Orange County, North Carolina","1 worker","Estimate","420"
"TAZ 00330018, Orange County, North Carolina","2 workers","Estimate","210"
"TAZ 00330018, Orange County, North Carolina","3 workers","Estimate","0"
"TAZ 00330018, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00335001, Orange County, North Carolina","Total, number of workers in household","Estimate","695"
"TAZ 00335001, Orange County, North Carolina","0 workers","Estimate","180"
"TAZ 00335001, Orange County, North Carolina","1 worker","Estimate","240"
"TAZ 00335001, Orange County, North Carolina","2 workers","Estimate","215"
"TAZ 00335001, Orange County, North Carolina","3 workers","Estimate","55"
"TAZ 00335001, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00335002, Orange County, North Carolina","Total, number of workers in household","Estimate","265"
"TAZ 00335002, Orange County, North Carolina","0 workers","Estimate","85"
"TAZ 00335002, Orange County, North Carolina","1 worker","Estimate","105"
"TAZ 00335002, Orange County, North Carolina","2 workers","Estimate","60"
"TAZ 00335002, Orange County, North Carolina","3 workers","Estimate","20"
"TAZ 00335002, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00335003, Orange County, North Carolina","Total, number of workers in household","Estimate","275"
"TAZ 00335003, Orange County, North Carolina","0 workers","Estimate","60"
"TAZ 00335003, Orange County, North Carolina","1 worker","Estimate","120"
"TAZ 00335003, Orange County, North Carolina","2 workers","Estimate","95"
"TAZ 00335003, Orange County, North Carolina","3 workers","Estimate","0"
"TAZ 00335003, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00335004, Orange County, North Carolina","Total, number of workers in household","Estimate","250"
"TAZ 00335004, Orange County, North Carolina","0 workers","Estimate","65"
"TAZ 00335004, Orange County, North Carolina","1 worker","Estimate","105"
"TAZ 00335004, Orange County, North Carolina","2 workers","Estimate","60"
"TAZ 00335004, Orange County, North Carolina","3 workers","Estimate","20"
"TAZ 00335004, Orange County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00343003, Orange County, North Carolina","Total, number of workers in household","Estimate","420"
"TAZ 00343003, Orange County, North Carolina","0 workers","Estimate","35"
"TAZ 00343003, Orange County, North Carolina","1 worker","Estimate","140"
"TAZ 00343003, Orange County, North Carolina","2 workers","Estimate","215"
"TAZ 00343003, Orange County, North Carolina","3 workers","Estimate","30"
"TAZ 00343003, Orange County, North Carolina","4-or-more workers","Estimate","0"
