ext_station,adt,pct_auto_ieei,pct_sut_ieei,pct_mut_ieei,pct_auto_ee,pct_sut_ee,pct_mut_ee
3235,3523.9217707573607,55.35004606682561,1.6696450596632577,1.3747496195258675,23.85063756811368,1.7821951604693609,15.972726525402228
3236,927.2462774268059,66.14019508194443,4.01062698672479,0.5768471783957422,21.10786732103189,0.9296266264803217,7.234836805422835
3237,2176.403720828029,70.93398203118011,2.2608936960956263,0.9770852002764933,20.480578259565483,0.48389307649597013,4.863567736386315
3242,1701.149596820196,66.0530130435686,3.5056359308970872,2.0515700461996427,20.90217218647668,0.47659235178576653,7.011016441072231
3243,1567.6900301076994,56.24501676948169,2.384329578459465,1.6663672015592264,35.08433245367461,1.0917104312972292,3.5282435655277853
3245,3931.135638749938,82.94470043152764,1.22788961998443,0.19970998515746174,15.030485140942067,0.5581027641304485,0.03911205825796311
3248,1902.1638755664724,53.00771729869443,2.9937922202519562,16.79627951801208,19.43766609873711,0.8150916574762334,6.949453206828188
3252,25645.140911919578,40.06058016007067,0.6009823154174796,1.2997774231243624,46.151070809979174,2.376696197010186,9.510893094398126
3253,2559.536422925444,76.40266414428368,4.371148982674035,0.9255759589094271,7.521469912684797,0.4859988513677866,10.293142150080286
3254,3656.062947585656,83.45599793292715,2.0010044387740185,1.9674692663202347,7.141389051112704,0.5221820941097051,4.91195721675619
3257,7315.241872635189,77.66027588655719,1.5706913529702535,3.668360773504004,7.421852751511101,0.24595503482961814,9.432864200627842
3260,4087.481656769541,50.70460791228951,2.1772816488236115,1.7999118325046302,41.15201514087071,1.2296694722791959,2.9365139932323374
3261,1775.7138420478313,43.48387804180049,1.4078805647725543,1.2831464774180028,46.59142220115635,2.3020732067669534,4.931599508085661
3263,2057.615260154747,81.55251925693874,3.6995006459333557,1.9120625121629984,8.065283177629405,0.23997130461939584,4.5306631027161215
3265,1198.9386913560406,38.524283533583066,1.604068272673272,2.5375177188507485,50.02029568946335,0.3128756665129847,7.00095911891658
3267,1682.431408502935,71.39049199672128,4.9696533691588325,1.7712518859098778,16.155820801721323,0.5165579113998725,5.1962240350888145
3272,1171.9448068302777,84.79557459018957,6.706450494774668,2.9175662731846654,3.67124197248209,0.1142985396722051,1.79486812969681
3273,15209.746795784517,58.73871920547359,0.9594316786158327,1.31455936317492,26.410176589507813,1.427759956359338,11.149353206868508
3274,1027.0614438136017,89.71778100254501,4.480367385697428,2.8573698163508605,2.36325114402852,0.10414739584928256,0.47708325552888853
3275,2141.6119907776674,28.71149293689716,1.4467527758051566,1.2336579318854664,66.31506080707295,1.4074419843984733,0.8855935639407816
3276,106.63394034147618,22.99824398286219,1.086211457964712,0,73.98291774722459,1.901363254426828,0.03126355752167958
3277,20161.957855513534,52.69194890886803,0.7667442922121908,1.3590734935569149,32.29946336278056,1.334396142623055,11.548373799959254
3278,637.3139120430606,83.15949309899976,10.777030770157126,6.063476130843107,0,0,0
3280,2328.680170040472,95.50509585315726,2.327557087136832,2.1529773336753646,0,0.007904660905466581,0.006465065125093475
3281,26149.955114708955,14.19782483241562,0.4283866757772188,0.40864088609280663,69.48894542390907,3.464844553273993,12.0113576285313
3282,3483.402419607783,59.425065155323516,1.4444500777477616,3.0105519861583487,30.893248749639223,1.6003823846859453,3.626301646445199
3283,4173.804015766561,58.09607969849406,2.136964375685638,2.2099190458948588,34.61788245526394,1.8077897134909653,1.1313647111705467
3285,1335.6366004794836,98.46511244385933,1.2069540364341464,0.32793351970652274,0,0,0
3288,1179.8913310791027,95.15462382316177,2.662418725829949,2.18295745100827,0,0,0
3289,15914.985302598065,73.06570200960344,1.548119836766493,0.7431406303697282,20.46361209993013,0.8967224194473825,3.2827030038828244
3291,2201.132000244532,79.2873290236558,2.5716910756557136,3.9688475359076065,12.941564464643548,0.5939967300246376,0.6365711701126976
3295,12093.096942335322,55.35637307016902,0.713753910423097,2.1564462370751247,35.51655381624823,1.3707653401230802,4.8861076259614435
3296,1917.3628920660253,48.75946938421845,1.4172123723467862,0.8045449542680377,42.91603623745992,2.366364089606104,3.7363729621006967
3297,964.8476663085971,83.23003211333302,1.0944832297897498,2.534446168997437,9.353697866683584,0.8735185400066794,2.913822081189533
3298,37430.67131611213,28.164876469055013,0.5784734943207814,0.8169438574794831,55.39322624649144,2.7731317613496653,12.273348171303606
3299,3599.953799799933,78.63490219674009,5.030526260420748,0.45143391593503834,15.04999530667953,0.6605104490781166,0.17263187114647752
3301,2107.285208424877,98.54455518036298,1.1263648462923053,0.29780791723206623,0,0.008536840168736714,0.022735215943900794
3302,2683.527068278922,96.61791786326503,2.1755911133784323,1.1725506056502017,0.03040344845435553,0.002414845253692998,0.0011221239982918741
3303,6359.314689084112,58.71507662608652,3.073276156092592,1.179647421664622,33.91523414775536,0.6936117606855025,2.4231538877153906
3305,14573.412911429796,75.13770244179614,2.2773766071332138,2.3358882218406394,18.195981385702787,0.3568957251117749,1.696155618415449
3306,2101.5464120350643,88.9935926266627,4.040210084942651,3.2629765533176904,1.2804357423471233,0.09364072743031931,2.329144265299509
3308,17249.854648849956,78.26321405554673,1.1521651669862767,2.9229686056313584,10.71476645753712,0.8015511586505799,6.145334555647948
3309,3699.70314333671,67.74520798720516,1.888353879537507,2.289802482546085,22.213184896772766,0.5324715958178933,5.330979158120593
3311,1567.8528703076267,91.18831704009673,2.144575586805996,1.8083640541115746,2.432813277623094,0.261640147745937,2.164289893616673
3313,10491.165972448125,74.007437271428,1.2095410241122233,4.864627314785665,13.113494809802837,0.5472927562296948,6.257606823641579
3317,1716.9463850557688,27.610195584633583,3.2504954289566506,1.6444704069561495,51.86725937641695,1.3943269058207737,14.233252297215897
3318,1950.260265128003,92.61732616019616,4.274363477775546,1.0603032479629133,1.4666842004532272,0.034446409440133455,0.5468765041720245
3319,545.3056503610322,79.7965897890031,9.030950346249062,7.549066269890693,1.8168656685659437,0.1072031358733449,1.6993247904178623
3321,10281.349401904601,70.83157139757225,0.9377206563681006,0.7955740682579269,26.768928712477166,0.4943984274510322,0.17180673787353654
3322,7153.604306080341,55.99567937481922,1.4108070126061303,0.005028992373660219,41.55196535250154,0.7646680787801341,0.27185118891931664
3323,68297.18872777483,54.51253351904518,0.9057961055939333,1.7366459782990271,33.084946161514246,1.5422844587777071,8.217793776769906
3326,2710.5048095880716,89.41463165958378,3.8827931407918093,2.89505053957491,3.704932646905224,0.102592013144286,0
3328,2870.8904443828374,50.66983963365979,2.4777470931748486,0.7456058275359714,37.98496262026598,0.9204411330818798,7.201403692281525
3329,1352.2366122655571,54.63128568091462,1.4396874298696032,3.0480968897305587,32.820854900924246,0.9163491651108104,7.143725933450154
