term,estimated_as,estimate,std.error,statistic,p.value
W_HB_O_All_hov2,W_HB_O_All_auto,0.02246,0.003369414,6.664534523,0
W_HB_O_All_hov3,W_HB_O_All_auto,0.02246,0.003369414,6.664534523,0
W_HB_O_All_sov,W_HB_O_All_auto,0.02246,0.003369414,6.664534523,0
W_HB_EK12_All_hov2,W_HB_EK12_All_hov,0.0952,0.006542601,14.5506882,0
W_HB_EK12_All_hov3,W_HB_EK12_All_hov,0.0952,0.006542601,14.5506882,0
r_sq,NA,0.22155,NA,NA,NA
