term,estimated_as,estimate,std.error,statistic,p.value
N_HB_OD_Long_hov2,N_HB_OD_Long_hov,0.013559652754582673,0.002620836401366997,5.173788317160934,0
N_HB_OD_Long_hov3,N_HB_OD_Long_hov,0.013559652754582673,0.002620836401366997,5.173788317160934,0
N_HB_OD_Short_hov2,N_HB_OD_Short_hov,0.054748589542138834,0.0032617894795580627,16.784832339810194,0
N_HB_OD_Short_hov3,N_HB_OD_Short_hov,0.054748589542138834,0.0032617894795580627,16.784832339810194,0
N_HB_OME_All_other_auto,N_HB_OME_All_other_auto,0.3043268521069285,0.007507046979216362,40.53882344808454,0
N_HB_OD_Long_other_auto,N_HB_OD_Long_other_auto,0.02067614971300917,0.007309145959594178,2.82880514731945,0.00468
r_sq,NA,0.11636843878728545,NA,NA,NA
