term,estimated_as,estimate,std.error,statistic,p.value
W_HB_EK12_All_walkbike,W_HB_EK12_All_walkbike,0.9141939315458772,0.34925628133429815,2.617544709728032,0.00889
W_HB_O_All_hov2,W_HB_O_All_hov,0.049577478746658306,0.01801181513520608,2.752497645268058,0.00594
W_HB_O_All_hov3,W_HB_O_All_hov,0.049577478746658306,0.01801181513520608,2.752497645268058,0.00594
W_HB_O_All_sov,W_HB_O_All_sov,0.15743465262064596,0.011855938029624445,13.278970607577724,0
W_HB_O_All_walkbike,W_HB_O_All_walkbike,0.45974607028127185,0.04291887919172332,10.71197754786503,0
W_HB_W_All_sov,W_HB_W_All_sov,0.021011972693952427,0.00744789315854729,2.8211968467671746,0.00481
W_HB_W_All_lb,W_HB_W_All_lb,0.07323428923113771,0.04599186249202394,1.5923314530660342,0.11138
W_HB_W_All_walkbike,W_HB_W_All_walkbike,0.183669791044704,0.04433184055723021,4.143067121420222,3e-5
r_sq,NA,0.46732184117092873,NA,NA,NA
