term,estimated_as,estimate,std.error,statistic,p.value
W_HB_EK12_All_hov2,W_HB_EK12_All_auto,0.3188904889480418,0.031372173418227234,10.16475603066654,0
W_HB_EK12_All_hov3,W_HB_EK12_All_auto,0.3188904889480418,0.031372173418227234,10.16475603066654,0
W_HB_EK12_All_sov,W_HB_EK12_All_auto,0.3188904889480418,0.031372173418227234,10.16475603066654,0
W_HB_O_All_sov,W_HB_O_All_sov,1.0514110442449998,0.020513700456547625,51.2540897470991,0
W_HB_O_All_walkbike,W_HB_O_All_walkbike,0.6414652490787577,0.0739225501265944,8.677531389004178,0
W_HB_W_All_hov2,W_HB_W_All_auto,0.14152230903050014,0.012355419161191592,11.454270161470696,0
W_HB_W_All_hov3,W_HB_W_All_auto,0.14152230903050014,0.012355419161191592,11.454270161470696,0
W_HB_W_All_sov,W_HB_W_All_auto,0.14152230903050014,0.012355419161191592,11.454270161470696,0
r_sq,NA,0.5096958236943823,NA,NA,NA
