term,estimated_as,estimate,std.error,statistic,p.value
W_HB_EK12_All_hov2,W_HB_EK12_All_auto,0.2442785202325368,0.03856190072447436,6.334711610247438,0
W_HB_EK12_All_hov3,W_HB_EK12_All_auto,0.2442785202325368,0.03856190072447436,6.334711610247438,0
W_HB_O_All_hov2,W_HB_O_All_hov,0.9183437331327238,0.03788063454839853,24.24309265356666,0
W_HB_O_All_hov3,W_HB_O_All_hov,0.9183437331327238,0.03788063454839853,24.24309265356666,0
W_HB_O_All_sov,W_HB_O_All_sov,1.385407205116118,0.023934893152990154,57.88232252639243,0
r_sq,NA,0.4549367543722849,NA,NA,NA
