sourceTypeID,MOVEStype,hourDayID,hourID,dayID,TOD,avgSpeedBinID,DefaultFraction
42,2,152,15,2,MD,1,0.00362421
42,2,152,15,2,MD,2,0.00737804
42,2,152,15,2,MD,3,0.00503127
42,2,152,15,2,MD,4,0.00376914
42,2,152,15,2,MD,5,0.00333817
42,2,152,15,2,MD,6,0.00322164
42,2,152,15,2,MD,7,0.00346433
42,2,152,15,2,MD,8,0.00418087
42,2,152,15,2,MD,9,0.00534096
42,2,152,15,2,MD,10,0.00770428
42,2,152,15,2,MD,11,0.0140712
42,2,152,15,2,MD,12,0.0334801
42,2,152,15,2,MD,13,0.0802957
42,2,152,15,2,MD,14,0.164913
42,2,152,15,2,MD,15,0.268621
42,2,152,15,2,MD,16,0.391566
42,2,162,16,2,PM,1,0.00356821
42,2,162,16,2,PM,2,0.00755746
42,2,162,16,2,PM,3,0.00520649
42,2,162,16,2,PM,4,0.0039442
42,2,162,16,2,PM,5,0.00350555
42,2,162,16,2,PM,6,0.00338984
42,2,162,16,2,PM,7,0.00364642
42,2,162,16,2,PM,8,0.00431667
42,2,162,16,2,PM,9,0.00547957
42,2,162,16,2,PM,10,0.00781031
42,2,162,16,2,PM,11,0.014105
42,2,162,16,2,PM,12,0.0330864
42,2,162,16,2,PM,13,0.0789327
42,2,162,16,2,PM,14,0.163268
42,2,162,16,2,PM,15,0.268231
42,2,162,16,2,PM,16,0.393952
42,2,172,17,2,PM,1,0.00369565
42,2,172,17,2,PM,2,0.00755662
42,2,172,17,2,PM,3,0.00521876
42,2,172,17,2,PM,4,0.00402152
42,2,172,17,2,PM,5,0.00360795
42,2,172,17,2,PM,6,0.0035125
42,2,172,17,2,PM,7,0.00378095
42,2,172,17,2,PM,8,0.00446256
42,2,172,17,2,PM,9,0.00563084
42,2,172,17,2,PM,10,0.00797412
42,2,172,17,2,PM,11,0.0141973
42,2,172,17,2,PM,12,0.0329667
42,2,172,17,2,PM,13,0.0783667
42,2,172,17,2,PM,14,0.162866
42,2,172,17,2,PM,15,0.267939
42,2,172,17,2,PM,16,0.394202
42,2,182,18,2,PM,1,0.00372645
42,2,182,18,2,PM,2,0.00753366
42,2,182,18,2,PM,3,0.00517913
42,2,182,18,2,PM,4,0.0040121
42,2,182,18,2,PM,5,0.00366494
42,2,182,18,2,PM,6,0.00362302
42,2,182,18,2,PM,7,0.00395201
42,2,182,18,2,PM,8,0.00469942
42,2,182,18,2,PM,9,0.00595474
42,2,182,18,2,PM,10,0.00847507
42,2,182,18,2,PM,11,0.0151357
42,2,182,18,2,PM,12,0.0344648
42,2,182,18,2,PM,13,0.0803295
42,2,182,18,2,PM,14,0.164127
42,2,182,18,2,PM,15,0.266241
42,2,182,18,2,PM,16,0.388881
42,2,192,19,2,NT,1,0.00379979
42,2,192,19,2,NT,2,0.00697236
42,2,192,19,2,NT,3,0.00456692
42,2,192,19,2,NT,4,0.0035251
42,2,192,19,2,NT,5,0.00325229
42,2,192,19,2,NT,6,0.00330295
42,2,192,19,2,NT,7,0.00373001
42,2,192,19,2,NT,8,0.00459582
42,2,192,19,2,NT,9,0.00602828
42,2,192,19,2,NT,10,0.00885695
42,2,192,19,2,NT,11,0.0159891
42,2,192,19,2,NT,12,0.0360881
42,2,192,19,2,NT,13,0.0827581
42,2,192,19,2,NT,14,0.166926
42,2,192,19,2,NT,15,0.266566
42,2,192,19,2,NT,16,0.383042
42,2,202,20,2,NT,1,0.00324846
42,2,202,20,2,NT,2,0.00571917
42,2,202,20,2,NT,3,0.00369102
42,2,202,20,2,NT,4,0.00283933
42,2,202,20,2,NT,5,0.00256138
42,2,202,20,2,NT,6,0.00265997
42,2,202,20,2,NT,7,0.00315745
42,2,202,20,2,NT,8,0.00408296
42,2,202,20,2,NT,9,0.00563638
42,2,202,20,2,NT,10,0.00869875
42,2,202,20,2,NT,11,0.0162455
42,2,202,20,2,NT,12,0.0371065
42,2,202,20,2,NT,13,0.0850357
42,2,202,20,2,NT,14,0.171447
42,2,202,20,2,NT,15,0.270542
42,2,202,20,2,NT,16,0.377328
42,2,212,21,2,NT,1,0.0030053
42,2,212,21,2,NT,2,0.00509381
42,2,212,21,2,NT,3,0.0031928
42,2,212,21,2,NT,4,0.00243363
42,2,212,21,2,NT,5,0.00218558
42,2,212,21,2,NT,6,0.00231773
42,2,212,21,2,NT,7,0.00291312
42,2,212,21,2,NT,8,0.00396797
42,2,212,21,2,NT,9,0.00572675
42,2,212,21,2,NT,10,0.00929102
42,2,212,21,2,NT,11,0.0182202
42,2,212,21,2,NT,12,0.0419907
42,2,212,21,2,NT,13,0.0937175
42,2,212,21,2,NT,14,0.183901
42,2,212,21,2,NT,15,0.274548
42,2,212,21,2,NT,16,0.347495
42,2,222,22,2,NT,1,0.00295497
42,2,222,22,2,NT,2,0.00501526
42,2,222,22,2,NT,3,0.00281184
42,2,222,22,2,NT,4,0.0019862
42,2,222,22,2,NT,5,0.00175045
42,2,222,22,2,NT,6,0.0019367
42,2,222,22,2,NT,7,0.00264905
42,2,222,22,2,NT,8,0.00385173
42,2,222,22,2,NT,9,0.00590292
42,2,222,22,2,NT,10,0.0101246
42,2,222,22,2,NT,11,0.0203467
42,2,222,22,2,NT,12,0.0470686
42,2,222,22,2,NT,13,0.102829
42,2,222,22,2,NT,14,0.194895
42,2,222,22,2,NT,15,0.275776
42,2,222,22,2,NT,16,0.320102
42,2,232,23,2,NT,1,0.0031456
42,2,232,23,2,NT,2,0.00474458
42,2,232,23,2,NT,3,0.0023718
42,2,232,23,2,NT,4,0.00165744
42,2,232,23,2,NT,5,0.00145923
42,2,232,23,2,NT,6,0.00170175
42,2,232,23,2,NT,7,0.00250801
42,2,232,23,2,NT,8,0.00379483
42,2,232,23,2,NT,9,0.00590901
42,2,232,23,2,NT,10,0.0102492
42,2,232,23,2,NT,11,0.0208378
42,2,232,23,2,NT,12,0.0486352
42,2,232,23,2,NT,13,0.106288
42,2,232,23,2,NT,14,0.200293
42,2,232,23,2,NT,15,0.276185
42,2,232,23,2,NT,16,0.310219
42,2,242,24,2,NT,1,0.00283841
42,2,242,24,2,NT,2,0.00420549
42,2,242,24,2,NT,3,0.00192418
42,2,242,24,2,NT,4,0.00130181
42,2,242,24,2,NT,5,0.00119436
42,2,242,24,2,NT,6,0.00148198
42,2,242,24,2,NT,7,0.00235462
42,2,242,24,2,NT,8,0.00371911
42,2,242,24,2,NT,9,0.00591842
42,2,242,24,2,NT,10,0.0105214
42,2,242,24,2,NT,11,0.0216915
42,2,242,24,2,NT,12,0.0508926
42,2,242,24,2,NT,13,0.110471
42,2,242,24,2,NT,14,0.206715
42,2,242,24,2,NT,15,0.274503
42,2,242,24,2,NT,16,0.300267
42,3,12,1,2,NT,1,0.0151789
42,3,12,1,2,NT,2,0.0235558
42,3,12,1,2,NT,3,0.01825
42,3,12,1,2,NT,4,0.0219091
42,3,12,1,2,NT,5,0.0279598
42,3,12,1,2,NT,6,0.0368792
42,3,12,1,2,NT,7,0.0500244
42,3,12,1,2,NT,8,0.0683207
42,3,12,1,2,NT,9,0.0879789
42,3,12,1,2,NT,10,0.102812
42,3,12,1,2,NT,11,0.113124
42,3,12,1,2,NT,12,0.129692
42,3,12,1,2,NT,13,0.126797
42,3,12,1,2,NT,14,0.0971249
42,3,12,1,2,NT,15,0.0571989
42,3,12,1,2,NT,16,0.0231935
42,3,22,2,2,NT,1,0.0145686
42,3,22,2,2,NT,2,0.0219747
42,3,22,2,2,NT,3,0.0181512
42,3,22,2,2,NT,4,0.0222426
42,3,22,2,2,NT,5,0.0282744
42,3,22,2,2,NT,6,0.0368729
42,3,22,2,2,NT,7,0.049886
42,3,22,2,2,NT,8,0.0678263
42,3,22,2,2,NT,9,0.0875293
42,3,22,2,2,NT,10,0.10279
42,3,22,2,2,NT,11,0.112922
42,3,22,2,2,NT,12,0.129626
42,3,22,2,2,NT,13,0.127844
42,3,22,2,2,NT,14,0.0989035
42,3,22,2,2,NT,15,0.0563735
42,3,22,2,2,NT,16,0.0242153
42,3,32,3,2,NT,1,0.0149881
42,3,32,3,2,NT,2,0.0221889
42,3,32,3,2,NT,3,0.0187085
42,3,32,3,2,NT,4,0.0232171
42,3,32,3,2,NT,5,0.0293276
42,3,32,3,2,NT,6,0.0377554
42,3,32,3,2,NT,7,0.0494839
42,3,32,3,2,NT,8,0.0664355
42,3,32,3,2,NT,9,0.0854147
42,3,32,3,2,NT,10,0.100864
42,3,32,3,2,NT,11,0.110869
42,3,32,3,2,NT,12,0.12981
42,3,32,3,2,NT,13,0.128814
42,3,32,3,2,NT,14,0.100459
42,3,32,3,2,NT,15,0.0566938
42,3,32,3,2,NT,16,0.0249703
42,3,42,4,2,NT,1,0.0148954
42,3,42,4,2,NT,2,0.0229228
42,3,42,4,2,NT,3,0.0199066
42,3,42,4,2,NT,4,0.0240845
42,3,42,4,2,NT,5,0.0294673
42,3,42,4,2,NT,6,0.0367511
42,3,42,4,2,NT,7,0.0468838
42,3,42,4,2,NT,8,0.061268
42,3,42,4,2,NT,9,0.0782563
42,3,42,4,2,NT,10,0.0948585
42,3,42,4,2,NT,11,0.108082
42,3,42,4,2,NT,12,0.128967
42,3,42,4,2,NT,13,0.133787
42,3,42,4,2,NT,14,0.108372
42,3,42,4,2,NT,15,0.0618608
42,3,42,4,2,NT,16,0.029637
42,3,52,5,2,NT,1,0.0145263
42,3,52,5,2,NT,2,0.0226868
42,3,52,5,2,NT,3,0.0197049
42,3,52,5,2,NT,4,0.0227948
42,3,52,5,2,NT,5,0.0277706
42,3,52,5,2,NT,6,0.0340083
42,3,52,5,2,NT,7,0.0430246
42,3,52,5,2,NT,8,0.0554968
42,3,52,5,2,NT,9,0.0710329
42,3,52,5,2,NT,10,0.0880828
42,3,52,5,2,NT,11,0.104216
42,3,52,5,2,NT,12,0.133389
42,3,52,5,2,NT,13,0.144653
42,3,52,5,2,NT,14,0.117054
42,3,52,5,2,NT,15,0.0695854
42,3,52,5,2,NT,16,0.0319746
42,3,62,6,2,NT,1,0.0127103
42,3,62,6,2,NT,2,0.0193046
42,3,62,6,2,NT,3,0.0159916
42,3,62,6,2,NT,4,0.0193473
42,3,62,6,2,NT,5,0.0238104
42,3,62,6,2,NT,6,0.0299347
42,3,62,6,2,NT,7,0.038997
42,3,62,6,2,NT,8,0.0514371
42,3,62,6,2,NT,9,0.0676557
42,3,62,6,2,NT,10,0.0857711
42,3,62,6,2,NT,11,0.105779
42,3,62,6,2,NT,12,0.137863
42,3,62,6,2,NT,13,0.156337
42,3,62,6,2,NT,14,0.123839
42,3,62,6,2,NT,15,0.0768627
42,3,62,6,2,NT,16,0.034359
42,3,72,7,2,AM,1,0.0124411
42,3,72,7,2,AM,2,0.0185231
42,3,72,7,2,AM,3,0.0146016
42,3,72,7,2,AM,4,0.017364
42,3,72,7,2,AM,5,0.021669
42,3,72,7,2,AM,6,0.027999
42,3,72,7,2,AM,7,0.0374543
42,3,72,7,2,AM,8,0.0510984
42,3,72,7,2,AM,9,0.0682076
42,3,72,7,2,AM,10,0.0866759
42,3,72,7,2,AM,11,0.106201
42,3,72,7,2,AM,12,0.137351
42,3,72,7,2,AM,13,0.15815
42,3,72,7,2,AM,14,0.123124
42,3,72,7,2,AM,15,0.0824188
42,3,72,7,2,AM,16,0.0367219
42,3,82,8,2,AM,1,0.014527
42,3,82,8,2,AM,2,0.0209838
42,3,82,8,2,AM,3,0.0157956
42,3,82,8,2,AM,4,0.0182403
42,3,82,8,2,AM,5,0.0225028
42,3,82,8,2,AM,6,0.0289841
42,3,82,8,2,AM,7,0.0386817
42,3,82,8,2,AM,8,0.0528337
42,3,82,8,2,AM,9,0.0699732
42,3,82,8,2,AM,10,0.0871221
42,3,82,8,2,AM,11,0.104479
42,3,82,8,2,AM,12,0.1336
42,3,82,8,2,AM,13,0.153325
42,3,82,8,2,AM,14,0.116121
42,3,82,8,2,AM,15,0.082808
42,3,82,8,2,AM,16,0.0400223
42,3,92,9,2,MD,1,0.0173023
42,3,92,9,2,MD,2,0.02446
42,3,92,9,2,MD,3,0.0178201
42,3,92,9,2,MD,4,0.0200053
42,3,92,9,2,MD,5,0.0242683
42,3,92,9,2,MD,6,0.0308945
42,3,92,9,2,MD,7,0.0412175
42,3,92,9,2,MD,8,0.0560832
42,3,92,9,2,MD,9,0.0727977
42,3,92,9,2,MD,10,0.0887059
42,3,92,9,2,MD,11,0.103619
42,3,92,9,2,MD,12,0.130159
42,3,92,9,2,MD,13,0.145977
42,3,92,9,2,MD,14,0.109755
42,3,92,9,2,MD,15,0.0792577
42,3,92,9,2,MD,16,0.0376769
42,3,102,10,2,MD,1,0.0195545
42,3,102,10,2,MD,2,0.0280348
42,3,102,10,2,MD,3,0.0198298
42,3,102,10,2,MD,4,0.0215361
42,3,102,10,2,MD,5,0.0256706
42,3,102,10,2,MD,6,0.0326308
42,3,102,10,2,MD,7,0.0434343
42,3,102,10,2,MD,8,0.0587697
42,3,102,10,2,MD,9,0.0753395
42,3,102,10,2,MD,10,0.0900264
42,3,102,10,2,MD,11,0.103737
42,3,102,10,2,MD,12,0.127945
42,3,102,10,2,MD,13,0.13872
42,3,102,10,2,MD,14,0.103948
42,3,102,10,2,MD,15,0.075378
42,3,102,10,2,MD,16,0.0354456
42,3,112,11,2,MD,1,0.0219208
42,3,112,11,2,MD,2,0.031954
42,3,112,11,2,MD,3,0.0219921
42,3,112,11,2,MD,4,0.0228648
42,3,112,11,2,MD,5,0.0267188
42,3,112,11,2,MD,6,0.0337218
42,3,112,11,2,MD,7,0.0446385
42,3,112,11,2,MD,8,0.0600675
42,3,112,11,2,MD,9,0.0762956
42,3,112,11,2,MD,10,0.0901892
42,3,112,11,2,MD,11,0.102822
42,3,112,11,2,MD,12,0.12561
42,3,112,11,2,MD,13,0.133589
42,3,112,11,2,MD,14,0.0998439
42,3,112,11,2,MD,15,0.0729446
42,3,112,11,2,MD,16,0.0348262
42,3,122,12,2,MD,1,0.0233272
42,3,122,12,2,MD,2,0.0353309
42,3,122,12,2,MD,3,0.0238059
42,3,122,12,2,MD,4,0.0239301
42,3,122,12,2,MD,5,0.0275552
42,3,122,12,2,MD,6,0.0345959
42,3,122,12,2,MD,7,0.0457204
42,3,122,12,2,MD,8,0.0611129
42,3,122,12,2,MD,9,0.0770318
42,3,122,12,2,MD,10,0.0901812
42,3,122,12,2,MD,11,0.102045
42,3,122,12,2,MD,12,0.123138
42,3,122,12,2,MD,13,0.129389
42,3,122,12,2,MD,14,0.0965005
42,3,122,12,2,MD,15,0.0711467
42,3,122,12,2,MD,16,0.0351886
42,3,132,13,2,MD,1,0.0249143
42,3,132,13,2,MD,2,0.038431
42,3,132,13,2,MD,3,0.0254417
42,3,132,13,2,MD,4,0.0249991
42,3,132,13,2,MD,5,0.0286216
42,3,132,13,2,MD,6,0.0359401
42,3,132,13,2,MD,7,0.0472931
42,3,132,13,2,MD,8,0.062988
42,3,132,13,2,MD,9,0.0788968
42,3,132,13,2,MD,10,0.0912968
42,3,132,13,2,MD,11,0.101852
42,3,132,13,2,MD,12,0.12036
42,3,132,13,2,MD,13,0.12454
42,3,132,13,2,MD,14,0.0920375
42,3,132,13,2,MD,15,0.0677027
42,3,132,13,2,MD,16,0.0346855
42,3,142,14,2,MD,1,0.0247192
42,3,142,14,2,MD,2,0.0380635
42,3,142,14,2,MD,3,0.025333
42,3,142,14,2,MD,4,0.0250569
42,3,142,14,2,MD,5,0.028836
42,3,142,14,2,MD,6,0.0360965
42,3,142,14,2,MD,7,0.0474934
42,3,142,14,2,MD,8,0.06308
42,3,142,14,2,MD,9,0.0789801
42,3,142,14,2,MD,10,0.0912014
42,3,142,14,2,MD,11,0.101475
42,3,142,14,2,MD,12,0.119608
42,3,142,14,2,MD,13,0.124192
42,3,142,14,2,MD,14,0.0921118
42,3,142,14,2,MD,15,0.068358
42,3,142,14,2,MD,16,0.0353947
42,3,152,15,2,MD,1,0.0241555
42,3,152,15,2,MD,2,0.0370527
42,3,152,15,2,MD,3,0.0249513
42,3,152,15,2,MD,4,0.0249302
42,3,152,15,2,MD,5,0.0287514
42,3,152,15,2,MD,6,0.0360056
42,3,152,15,2,MD,7,0.0473324
42,3,152,15,2,MD,8,0.0629112
42,3,152,15,2,MD,9,0.0785778
42,3,152,15,2,MD,10,0.0908621
42,3,152,15,2,MD,11,0.101246
42,3,152,15,2,MD,12,0.119546
42,3,152,15,2,MD,13,0.124778
42,3,152,15,2,MD,14,0.093065
42,3,152,15,2,MD,15,0.0695643
42,3,152,15,2,MD,16,0.0362713
42,3,162,16,2,PM,1,0.0235528
42,3,162,16,2,PM,2,0.0361788
42,3,162,16,2,PM,3,0.0242791
42,3,162,16,2,PM,4,0.024397
42,3,162,16,2,PM,5,0.0283198
42,3,162,16,2,PM,6,0.0355861
42,3,162,16,2,PM,7,0.0469176
42,3,162,16,2,PM,8,0.0624694
42,3,162,16,2,PM,9,0.0783733
42,3,162,16,2,PM,10,0.0908587
42,3,162,16,2,PM,11,0.101398
42,3,162,16,2,PM,12,0.119778
42,3,162,16,2,PM,13,0.125693
42,3,162,16,2,PM,14,0.0941256
42,3,162,16,2,PM,15,0.0707047
42,3,162,16,2,PM,16,0.0373683
42,3,172,17,2,PM,1,0.0231741
42,3,172,17,2,PM,2,0.0354948
42,3,172,17,2,PM,3,0.0236493
42,3,172,17,2,PM,4,0.0239388
42,3,172,17,2,PM,5,0.027928
42,3,172,17,2,PM,6,0.0352671
42,3,172,17,2,PM,7,0.0466961
42,3,172,17,2,PM,8,0.0624564
42,3,172,17,2,PM,9,0.0786121
42,3,172,17,2,PM,10,0.0914451
42,3,172,17,2,PM,11,0.101986
42,3,172,17,2,PM,12,0.12026
42,3,172,17,2,PM,13,0.126339
42,3,172,17,2,PM,14,0.094207
42,3,172,17,2,PM,15,0.0709942
42,3,172,17,2,PM,16,0.037552
42,3,182,18,2,PM,1,0.0231185
42,3,182,18,2,PM,2,0.0347358
42,3,182,18,2,PM,3,0.0232277
42,3,182,18,2,PM,4,0.023686
42,3,182,18,2,PM,5,0.0280067
42,3,182,18,2,PM,6,0.0356744
42,3,182,18,2,PM,7,0.0474173
42,3,182,18,2,PM,8,0.0636181
42,3,182,18,2,PM,9,0.0799924
42,3,182,18,2,PM,10,0.0926154
42,3,182,18,2,PM,11,0.102797
42,3,182,18,2,PM,12,0.120195
42,3,182,18,2,PM,13,0.125035
42,3,182,18,2,PM,14,0.0928971
42,3,182,18,2,PM,15,0.0701533
42,3,182,18,2,PM,16,0.0368301
42,3,192,19,2,NT,1,0.0233785
42,3,192,19,2,NT,2,0.0339785
42,3,192,19,2,NT,3,0.0227555
42,3,192,19,2,NT,4,0.0236619
42,3,192,19,2,NT,5,0.0284189
42,3,192,19,2,NT,6,0.0363869
42,3,192,19,2,NT,7,0.0484547
42,3,192,19,2,NT,8,0.064856
42,3,192,19,2,NT,9,0.0812385
42,3,192,19,2,NT,10,0.0936318
42,3,192,19,2,NT,11,0.103147
42,3,192,19,2,NT,12,0.119441
42,3,192,19,2,NT,13,0.123667
42,3,192,19,2,NT,14,0.0933191
42,3,192,19,2,NT,15,0.0687766
42,3,192,19,2,NT,16,0.0348882
42,3,202,20,2,NT,1,0.0216682
42,3,202,20,2,NT,2,0.0306902
42,3,202,20,2,NT,3,0.0211658
42,3,202,20,2,NT,4,0.0229166
42,3,202,20,2,NT,5,0.0279692
42,3,202,20,2,NT,6,0.036113
42,3,202,20,2,NT,7,0.0483775
42,3,202,20,2,NT,8,0.0650049
42,3,202,20,2,NT,9,0.0817871
42,3,202,20,2,NT,10,0.0943219
42,3,202,20,2,NT,11,0.104148
42,3,202,20,2,NT,12,0.121301
42,3,202,20,2,NT,13,0.12515
42,3,202,20,2,NT,14,0.0959529
42,3,202,20,2,NT,15,0.0696962
42,3,202,20,2,NT,16,0.0337375
42,3,212,21,2,NT,1,0.0198299
42,3,212,21,2,NT,2,0.027746
42,3,212,21,2,NT,3,0.0194868
42,3,212,21,2,NT,4,0.0219431
42,3,212,21,2,NT,5,0.0274468
42,3,212,21,2,NT,6,0.0361107
42,3,212,21,2,NT,7,0.0489681
42,3,212,21,2,NT,8,0.0663157
42,3,212,21,2,NT,9,0.0838623
42,3,212,21,2,NT,10,0.0970537
42,3,212,21,2,NT,11,0.107103
42,3,212,21,2,NT,12,0.124828
42,3,212,21,2,NT,13,0.126917
42,3,212,21,2,NT,14,0.097302
42,3,212,21,2,NT,15,0.0667157
42,3,212,21,2,NT,16,0.0283709
42,3,222,22,2,NT,1,0.018956
42,3,222,22,2,NT,2,0.0265404
42,3,222,22,2,NT,3,0.0189155
42,3,222,22,2,NT,4,0.02171
42,3,222,22,2,NT,5,0.0275725
42,3,222,22,2,NT,6,0.036583
42,3,222,22,2,NT,7,0.0501032
42,3,222,22,2,NT,8,0.0680597
42,3,222,22,2,NT,9,0.0864657
42,3,222,22,2,NT,10,0.100096
42,3,222,22,2,NT,11,0.110306
42,3,222,22,2,NT,12,0.126636
42,3,222,22,2,NT,13,0.125515
42,3,222,22,2,NT,14,0.0967752
42,3,222,22,2,NT,15,0.061799
42,3,222,22,2,NT,16,0.0239661
42,3,232,23,2,NT,1,0.0171738
42,3,232,23,2,NT,2,0.0255405
42,3,232,23,2,NT,3,0.0185136
42,3,232,23,2,NT,4,0.0214827
42,3,232,23,2,NT,5,0.0274498
42,3,232,23,2,NT,6,0.0365288
42,3,232,23,2,NT,7,0.0500023
42,3,232,23,2,NT,8,0.0681123
42,3,232,23,2,NT,9,0.0870143
42,3,232,23,2,NT,10,0.101018
42,3,232,23,2,NT,11,0.111288
42,3,232,23,2,NT,12,0.127858
42,3,232,23,2,NT,13,0.126653
42,3,232,23,2,NT,14,0.0973368
42,3,232,23,2,NT,15,0.0604083
42,3,232,23,2,NT,16,0.0236196
42,3,242,24,2,NT,1,0.0160694
42,3,242,24,2,NT,2,0.024544
42,3,242,24,2,NT,3,0.0182569
42,3,242,24,2,NT,4,0.0213097
42,3,242,24,2,NT,5,0.0273661
42,3,242,24,2,NT,6,0.0362042
42,3,242,24,2,NT,7,0.0494447
42,3,242,24,2,NT,8,0.0674023
42,3,242,24,2,NT,9,0.0868701
42,3,242,24,2,NT,10,0.101761
42,3,242,24,2,NT,11,0.112109
42,3,242,24,2,NT,12,0.128636
42,3,242,24,2,NT,13,0.127748
42,3,242,24,2,NT,14,0.0981935
42,3,242,24,2,NT,15,0.0597721
42,3,242,24,2,NT,16,0.0243128
42,4,12,1,2,NT,1,0.0147972
42,4,12,1,2,NT,2,0.0150733
42,4,12,1,2,NT,3,0.00582378
42,4,12,1,2,NT,4,0.00379161
42,4,12,1,2,NT,5,0.00357973
42,4,12,1,2,NT,6,0.00473613
42,4,12,1,2,NT,7,0.00705364
42,4,12,1,2,NT,8,0.0108764
42,4,12,1,2,NT,9,0.0182912
42,4,12,1,2,NT,10,0.0329124
42,4,12,1,2,NT,11,0.0637615
42,4,12,1,2,NT,12,0.124848
42,4,12,1,2,NT,13,0.202091
42,4,12,1,2,NT,14,0.223332
42,4,12,1,2,NT,15,0.163468
42,4,12,1,2,NT,16,0.105565
42,4,22,2,2,NT,1,0.0120275
42,4,22,2,2,NT,2,0.0110471
42,4,22,2,2,NT,3,0.00424903
42,4,22,2,2,NT,4,0.00296423
42,4,22,2,2,NT,5,0.00304468
42,4,22,2,2,NT,6,0.00427253
42,4,22,2,2,NT,7,0.0067785
42,4,22,2,2,NT,8,0.0106802
42,4,22,2,2,NT,9,0.0181798
42,4,22,2,2,NT,10,0.0329167
42,4,22,2,2,NT,11,0.064539
42,4,22,2,2,NT,12,0.128189
42,4,22,2,2,NT,13,0.206698
42,4,22,2,2,NT,14,0.224756
42,4,22,2,2,NT,15,0.163048
42,4,22,2,2,NT,16,0.106609
42,4,32,3,2,NT,1,0.00816358
42,4,32,3,2,NT,2,0.00866154
42,4,32,3,2,NT,3,0.00364084
42,4,32,3,2,NT,4,0.00266688
42,4,32,3,2,NT,5,0.00284447
42,4,32,3,2,NT,6,0.00421175
42,4,32,3,2,NT,7,0.00673027
42,4,32,3,2,NT,8,0.0106566
42,4,32,3,2,NT,9,0.0181549
42,4,32,3,2,NT,10,0.0329802
42,4,32,3,2,NT,11,0.0650815
42,4,32,3,2,NT,12,0.131955
42,4,32,3,2,NT,13,0.211363
42,4,32,3,2,NT,14,0.225996
42,4,32,3,2,NT,15,0.160179
42,4,32,3,2,NT,16,0.106715
42,4,42,4,2,NT,1,0.0070493
42,4,42,4,2,NT,2,0.00750712
42,4,42,4,2,NT,3,0.00333656
42,4,42,4,2,NT,4,0.00251896
42,4,42,4,2,NT,5,0.00278627
42,4,42,4,2,NT,6,0.0041494
42,4,42,4,2,NT,7,0.00662106
42,4,42,4,2,NT,8,0.0103712
42,4,42,4,2,NT,9,0.0178602
42,4,42,4,2,NT,10,0.0326758
42,4,42,4,2,NT,11,0.0643254
42,4,42,4,2,NT,12,0.129199
42,4,42,4,2,NT,13,0.210174
42,4,42,4,2,NT,14,0.226782
42,4,42,4,2,NT,15,0.162177
42,4,42,4,2,NT,16,0.112466
42,4,52,5,2,NT,1,0.00566084
42,4,52,5,2,NT,2,0.00613032
42,4,52,5,2,NT,3,0.00273743
42,4,52,5,2,NT,4,0.00211707
42,4,52,5,2,NT,5,0.00239182
42,4,52,5,2,NT,6,0.00356585
42,4,52,5,2,NT,7,0.00576617
42,4,52,5,2,NT,8,0.00929128
42,4,52,5,2,NT,9,0.0162366
42,4,52,5,2,NT,10,0.0297816
42,4,52,5,2,NT,11,0.0591088
42,4,52,5,2,NT,12,0.120659
42,4,52,5,2,NT,13,0.203815
42,4,52,5,2,NT,14,0.233502
42,4,52,5,2,NT,15,0.176439
42,4,52,5,2,NT,16,0.122797
42,4,62,6,2,NT,1,0.00428901
42,4,62,6,2,NT,2,0.00505523
42,4,62,6,2,NT,3,0.00226996
42,4,62,6,2,NT,4,0.00175629
42,4,62,6,2,NT,5,0.00188494
42,4,62,6,2,NT,6,0.00282582
42,4,62,6,2,NT,7,0.00469109
42,4,62,6,2,NT,8,0.00767151
42,4,62,6,2,NT,9,0.0132133
42,4,62,6,2,NT,10,0.0236334
42,4,62,6,2,NT,11,0.0476366
42,4,62,6,2,NT,12,0.102236
42,4,62,6,2,NT,13,0.190221
42,4,62,6,2,NT,14,0.241718
42,4,62,6,2,NT,15,0.200885
42,4,62,6,2,NT,16,0.150013
42,4,72,7,2,AM,1,0.00376131
42,4,72,7,2,AM,2,0.00492044
42,4,72,7,2,AM,3,0.0023178
42,4,72,7,2,AM,4,0.00174348
42,4,72,7,2,AM,5,0.00173724
42,4,72,7,2,AM,6,0.00251063
42,4,72,7,2,AM,7,0.00403679
42,4,72,7,2,AM,8,0.00645187
42,4,72,7,2,AM,9,0.0106274
42,4,72,7,2,AM,10,0.0188543
42,4,72,7,2,AM,11,0.0385187
42,4,72,7,2,AM,12,0.0871291
42,4,72,7,2,AM,13,0.173568
42,4,72,7,2,AM,14,0.241854
42,4,72,7,2,AM,15,0.221642
42,4,72,7,2,AM,16,0.180327
42,4,82,8,2,AM,1,0.00394375
42,4,82,8,2,AM,2,0.00546428
42,4,82,8,2,AM,3,0.00261555
42,4,82,8,2,AM,4,0.00191166
42,4,82,8,2,AM,5,0.00187444
42,4,82,8,2,AM,6,0.00257526
42,4,82,8,2,AM,7,0.00403978
42,4,82,8,2,AM,8,0.00628519
42,4,82,8,2,AM,9,0.00986554
42,4,82,8,2,AM,10,0.0171889
42,4,82,8,2,AM,11,0.0349894
42,4,82,8,2,AM,12,0.0803865
42,4,82,8,2,AM,13,0.164929
42,4,82,8,2,AM,14,0.239109
42,4,82,8,2,AM,15,0.229356
42,4,82,8,2,AM,16,0.195466
42,4,92,9,2,MD,1,0.00481541
