id,name,total,poverty,non_poverty
1500000US371459203003,"Block Group 3, Census Tract 9203, Person County, North Carolina",190,82,108
1500000US371830505003,"Block Group 3, Census Tract 505, Wake County, North Carolina",347,33,314
1500000US371830505001,"Block Group 1, Census Tract 505, Wake County, North Carolina",609,113,496
1500000US371830515012,"Block Group 2, Census Tract 515.01, Wake County, North Carolina",775,8,767
1500000US371830515011,"Block Group 1, Census Tract 515.01, Wake County, North Carolina",669,16,653
1500000US371830515021,"Block Group 1, Census Tract 515.02, Wake County, North Carolina",219,15,204
1500000US371830523011,"Block Group 1, Census Tract 523.01, Wake County, North Carolina",805,74,731
1500000US371830523021,"Block Group 1, Census Tract 523.02, Wake County, North Carolina",764,113,651
1500000US371830514003,"Block Group 3, Census Tract 514, Wake County, North Carolina",537,67,470
1500000US371830514001,"Block Group 1, Census Tract 514, Wake County, North Carolina",313,39,274
1500000US371830521021,"Block Group 1, Census Tract 521.02, Wake County, North Carolina",1586,281,1305
1500000US371830526021,"Block Group 1, Census Tract 526.02, Wake County, North Carolina",763,38,725
1500000US371830528021,"Block Group 1, Census Tract 528.02, Wake County, North Carolina",689,46,643
1500000US371830528023,"Block Group 3, Census Tract 528.02, Wake County, North Carolina",624,93,531
1500000US371830535053,"Block Group 3, Census Tract 535.05, Wake County, North Carolina",526,10,516
1500000US371830540011,"Block Group 1, Census Tract 540.01, Wake County, North Carolina",815,110,705
1500000US371830540012,"Block Group 2, Census Tract 540.01, Wake County, North Carolina",806,28,778
1500000US371830541092,"Block Group 2, Census Tract 541.09, Wake County, North Carolina",592,43,549
1500000US371830541091,"Block Group 1, Census Tract 541.09, Wake County, North Carolina",721,28,693
1500000US371830507003,"Block Group 3, Census Tract 507, Wake County, North Carolina",578,15,563
1500000US371830535122,"Block Group 2, Census Tract 535.12, Wake County, North Carolina",1152,48,1104
1500000US371830535123,"Block Group 3, Census Tract 535.12, Wake County, North Carolina",602,89,513
1500000US371830539002,"Block Group 2, Census Tract 539, Wake County, North Carolina",915,29,886
1500000US371830525042,"Block Group 2, Census Tract 525.04, Wake County, North Carolina",542,0,542
1500000US371830519003,"Block Group 3, Census Tract 519, Wake County, North Carolina",417,111,306
1500000US371830519002,"Block Group 2, Census Tract 519, Wake County, North Carolina",813,213,600
1500000US371830520021,"Block Group 1, Census Tract 520.02, Wake County, North Carolina",426,71,355
1500000US371830520022,"Block Group 2, Census Tract 520.02, Wake County, North Carolina",700,217,483
1500000US371830528014,"Block Group 4, Census Tract 528.01, Wake County, North Carolina",230,0,230
1500000US371830528012,"Block Group 2, Census Tract 528.01, Wake County, North Carolina",634,8,626
1500000US371830528011,"Block Group 1, Census Tract 528.01, Wake County, North Carolina",426,0,426
1500000US371830535132,"Block Group 2, Census Tract 535.13, Wake County, North Carolina",827,55,772
1500000US371830537071,"Block Group 1, Census Tract 537.07, Wake County, North Carolina",897,25,872
1500000US371830537072,"Block Group 2, Census Tract 537.07, Wake County, North Carolina",861,122,739
1500000US371830537091,"Block Group 1, Census Tract 537.09, Wake County, North Carolina",748,0,748
1500000US371830543024,"Block Group 4, Census Tract 543.02, Wake County, North Carolina",457,171,286
1500000US371830543023,"Block Group 3, Census Tract 543.02, Wake County, North Carolina",877,69,808
1500000US371830543022,"Block Group 2, Census Tract 543.02, Wake County, North Carolina",423,0,423
1500000US371830543021,"Block Group 1, Census Tract 543.02, Wake County, North Carolina",411,61,350
1500000US371830544021,"Block Group 1, Census Tract 544.02, Wake County, North Carolina",390,13,377
1500000US371830544022,"Block Group 2, Census Tract 544.02, Wake County, North Carolina",1051,191,860
1500000US371830544023,"Block Group 3, Census Tract 544.02, Wake County, North Carolina",749,42,707
1500000US371830518001,"Block Group 1, Census Tract 518, Wake County, North Carolina",602,22,580
1500000US371830518002,"Block Group 2, Census Tract 518, Wake County, North Carolina",713,0,713
1500000US371830518003,"Block Group 3, Census Tract 518, Wake County, North Carolina",815,72,743
1500000US371830524041,"Block Group 1, Census Tract 524.04, Wake County, North Carolina",817,74,743
1500000US371830526011,"Block Group 1, Census Tract 526.01, Wake County, North Carolina",787,36,751
1500000US371830526012,"Block Group 2, Census Tract 526.01, Wake County, North Carolina",446,9,437
1500000US371830524043,"Block Group 3, Census Tract 524.04, Wake County, North Carolina",265,20,245
1500000US371830524012,"Block Group 2, Census Tract 524.01, Wake County, North Carolina",0,0,0
1500000US371830524061,"Block Group 1, Census Tract 524.06, Wake County, North Carolina",729,57,672
1500000US371830524063,"Block Group 3, Census Tract 524.06, Wake County, North Carolina",1461,49,1412
1500000US371830524071,"Block Group 1, Census Tract 524.07, Wake County, North Carolina",963,204,759
1500000US371830524081,"Block Group 1, Census Tract 524.08, Wake County, North Carolina",476,201,275
1500000US371830524082,"Block Group 2, Census Tract 524.08, Wake County, North Carolina",681,243,438
1500000US371830524092,"Block Group 2, Census Tract 524.09, Wake County, North Carolina",253,152,101
1500000US371830524093,"Block Group 3, Census Tract 524.09, Wake County, North Carolina",627,211,416
1500000US371830525043,"Block Group 3, Census Tract 525.04, Wake County, North Carolina",1544,174,1370
1500000US371830525051,"Block Group 1, Census Tract 525.05, Wake County, North Carolina",1301,160,1141
1500000US371830525061,"Block Group 1, Census Tract 525.06, Wake County, North Carolina",761,32,729
1500000US371830525062,"Block Group 2, Census Tract 525.06, Wake County, North Carolina",534,73,461
1500000US371830525072,"Block Group 2, Census Tract 525.07, Wake County, North Carolina",906,201,705
1500000US371830526023,"Block Group 3, Census Tract 526.02, Wake County, North Carolina",813,176,637
1500000US371830527013,"Block Group 3, Census Tract 527.01, Wake County, North Carolina",701,118,583
1500000US371830527042,"Block Group 2, Census Tract 527.04, Wake County, North Carolina",624,154,470
1500000US371830527052,"Block Group 2, Census Tract 527.05, Wake County, North Carolina",1294,184,1110
1500000US371830527061,"Block Group 1, Census Tract 527.06, Wake County, North Carolina",762,50,712
1500000US371830527063,"Block Group 3, Census Tract 527.06, Wake County, North Carolina",369,8,361
1500000US371830527071,"Block Group 1, Census Tract 527.07, Wake County, North Carolina",651,50,601
1500000US371830527073,"Block Group 3, Census Tract 527.07, Wake County, North Carolina",1310,197,1113
1500000US371830528015,"Block Group 5, Census Tract 528.01, Wake County, North Carolina",293,95,198
1500000US371830528061,"Block Group 1, Census Tract 528.06, Wake County, North Carolina",456,31,425
1500000US371830535051,"Block Group 1, Census Tract 535.05, Wake County, North Carolina",550,20,530
1500000US371830535052,"Block Group 2, Census Tract 535.05, Wake County, North Carolina",387,9,378
1500000US371830535072,"Block Group 2, Census Tract 535.07, Wake County, North Carolina",822,124,698
1500000US371830535071,"Block Group 1, Census Tract 535.07, Wake County, North Carolina",320,34,286
1500000US371830537151,"Block Group 1, Census Tract 537.15, Wake County, North Carolina",757,31,726
1500000US371830537152,"Block Group 2, Census Tract 537.15, Wake County, North Carolina",715,18,697
1500000US371830540061,"Block Group 1, Census Tract 540.06, Wake County, North Carolina",929,141,788
1500000US371830540071,"Block Group 1, Census Tract 540.07, Wake County, North Carolina",996,98,898
1500000US371830537141,"Block Group 1, Census Tract 537.14, Wake County, North Carolina",609,32,577
1500000US371830506002,"Block Group 2, Census Tract 506, Wake County, North Carolina",389,191,198
1500000US371830543011,"Block Group 1, Census Tract 543.01, Wake County, North Carolina",328,33,295
1500000US371830543013,"Block Group 3, Census Tract 543.01, Wake County, North Carolina",829,34,795
1500000US371830543012,"Block Group 2, Census Tract 543.01, Wake County, North Carolina",475,152,323
1500000US371830504001,"Block Group 1, Census Tract 504, Wake County, North Carolina",503,21,482
1500000US371830509003,"Block Group 3, Census Tract 509, Wake County, North Carolina",297,123,174
1500000US371830509002,"Block Group 2, Census Tract 509, Wake County, North Carolina",337,110,227
1500000US371830516005,"Block Group 5, Census Tract 516, Wake County, North Carolina",324,0,324
1500000US371830516003,"Block Group 3, Census Tract 516, Wake County, North Carolina",482,25,457
1500000US371830516002,"Block Group 2, Census Tract 516, Wake County, North Carolina",425,63,362
1500000US371830516004,"Block Group 4, Census Tract 516, Wake County, North Carolina",241,10,231
1500000US371830516001,"Block Group 1, Census Tract 516, Wake County, North Carolina",483,0,483
1500000US371830520011,"Block Group 1, Census Tract 520.01, Wake County, North Carolina",979,222,757
1500000US371830521012,"Block Group 2, Census Tract 521.01, Wake County, North Carolina",490,56,434
1500000US371830521011,"Block Group 1, Census Tract 521.01, Wake County, North Carolina",1362,198,1164
1500000US371830528063,"Block Group 3, Census Tract 528.06, Wake County, North Carolina",725,144,581
1500000US371830528062,"Block Group 2, Census Tract 528.06, Wake County, North Carolina",1476,123,1353
1500000US371830528071,"Block Group 1, Census Tract 528.07, Wake County, North Carolina",821,50,771
1500000US371830528072,"Block Group 2, Census Tract 528.07, Wake County, North Carolina",1262,71,1191
1500000US371830528082,"Block Group 2, Census Tract 528.08, Wake County, North Carolina",1355,134,1221
1500000US371830528083,"Block Group 3, Census Tract 528.08, Wake County, North Carolina",801,17,784
1500000US371830528091,"Block Group 1, Census Tract 528.09, Wake County, North Carolina",402,32,370
1500000US371830528092,"Block Group 2, Census Tract 528.09, Wake County, North Carolina",599,84,515
1500000US371830529021,"Block Group 1, Census Tract 529.02, Wake County, North Carolina",1294,30,1264
1500000US371830529022,"Block Group 2, Census Tract 529.02, Wake County, North Carolina",911,44,867
1500000US371830529041,"Block Group 1, Census Tract 529.04, Wake County, North Carolina",1170,83,1087
1500000US371830529042,"Block Group 2, Census Tract 529.04, Wake County, North Carolina",839,45,794
1500000US371830530031,"Block Group 1, Census Tract 530.03, Wake County, North Carolina",2346,204,2142
1500000US371830530032,"Block Group 2, Census Tract 530.03, Wake County, North Carolina",420,0,420
1500000US371830530042,"Block Group 2, Census Tract 530.04, Wake County, North Carolina",550,24,526
1500000US371830530051,"Block Group 1, Census Tract 530.05, Wake County, North Carolina",268,23,245
1500000US371830530053,"Block Group 3, Census Tract 530.05, Wake County, North Carolina",752,8,744
1500000US371830530061,"Block Group 1, Census Tract 530.06, Wake County, North Carolina",1116,22,1094
1500000US371830530072,"Block Group 2, Census Tract 530.07, Wake County, North Carolina",648,17,631
1500000US371830530081,"Block Group 1, Census Tract 530.08, Wake County, North Carolina",2052,87,1965
1500000US371830530083,"Block Group 3, Census Tract 530.08, Wake County, North Carolina",594,58,536
1500000US371830530084,"Block Group 4, Census Tract 530.08, Wake County, North Carolina",268,0,268
1500000US371830530092,"Block Group 2, Census Tract 530.09, Wake County, North Carolina",1278,84,1194
1500000US371830530093,"Block Group 3, Census Tract 530.09, Wake County, North Carolina",356,24,332
1500000US371830541062,"Block Group 2, Census Tract 541.06, Wake County, North Carolina",579,54,525
1500000US371830541061,"Block Group 1, Census Tract 541.06, Wake County, North Carolina",556,107,449
1500000US371830501001,"Block Group 1, Census Tract 501, Wake County, North Carolina",1943,215,1728
1500000US371830512002,"Block Group 2, Census Tract 512, Wake County, North Carolina",690,106,584
1500000US371830510002,"Block Group 2, Census Tract 510, Wake County, North Carolina",508,98,410
1500000US371830510001,"Block Group 1, Census Tract 510, Wake County, North Carolina",953,182,771
1500000US371830512003,"Block Group 3, Census Tract 512, Wake County, North Carolina",690,141,549
1500000US371830525031,"Block Group 1, Census Tract 525.03, Wake County, North Carolina",923,93,830
1500000US371830527051,"Block Group 1, Census Tract 527.05, Wake County, North Carolina",635,8,627
1500000US371830528031,"Block Group 1, Census Tract 528.03, Wake County, North Carolina",1177,143,1034
1500000US371830528033,"Block Group 3, Census Tract 528.03, Wake County, North Carolina",1931,300,1631
1500000US371830528032,"Block Group 2, Census Tract 528.03, Wake County, North Carolina",682,171,511
1500000US371830537121,"Block Group 1, Census Tract 537.12, Wake County, North Carolina",623,8,615
1500000US371830506001,"Block Group 1, Census Tract 506, Wake County, North Carolina",131,82,49
1500000US371830514002,"Block Group 2, Census Tract 514, Wake County, North Carolina",459,78,381
1500000US371830534051,"Block Group 1, Census Tract 534.05, Wake County, North Carolina",405,10,395
1500000US371830535062,"Block Group 2, Census Tract 535.06, Wake County, North Carolina",481,27,454
1500000US371830535061,"Block Group 1, Census Tract 535.06, Wake County, North Carolina",368,43,325
1500000US371830535064,"Block Group 4, Census Tract 535.06, Wake County, North Carolina",1016,34,982
1500000US371830535092,"Block Group 2, Census Tract 535.09, Wake County, North Carolina",745,0,745
1500000US371830535093,"Block Group 3, Census Tract 535.09, Wake County, North Carolina",688,0,688
1500000US371830541081,"Block Group 1, Census Tract 541.08, Wake County, North Carolina",749,118,631
1500000US371830541082,"Block Group 2, Census Tract 541.08, Wake County, North Carolina",1158,105,1053
1500000US371830507002,"Block Group 2, Census Tract 507, Wake County, North Carolina",313,118,195
1500000US371830511011,"Block Group 1, Census Tract 511.01, Wake County, North Carolina",0,0,0
1500000US371830511013,"Block Group 3, Census Tract 511.01, Wake County, North Carolina",0,0,0
1500000US371830511021,"Block Group 1, Census Tract 511.02, Wake County, North Carolina",0,0,0
1500000US371830511022,"Block Group 2, Census Tract 511.02, Wake County, North Carolina",0,0,0
1500000US371830511023,"Block Group 3, Census Tract 511.02, Wake County, North Carolina",78,35,43
1500000US371830520012,"Block Group 2, Census Tract 520.01, Wake County, North Carolina",573,243,330
1500000US371830520023,"Block Group 3, Census Tract 520.02, Wake County, North Carolina",352,110,242
1500000US371830520024,"Block Group 4, Census Tract 520.02, Wake County, North Carolina",301,107,194
1500000US371830521013,"Block Group 3, Census Tract 521.01, Wake County, North Carolina",548,294,254
1500000US371830521014,"Block Group 4, Census Tract 521.01, Wake County, North Carolina",542,128,414
1500000US371830521022,"Block Group 2, Census Tract 521.02, Wake County, North Carolina",538,100,438
1500000US371830523012,"Block Group 2, Census Tract 523.01, Wake County, North Carolina",1151,324,827
1500000US371830523013,"Block Group 3, Census Tract 523.01, Wake County, North Carolina",965,382,583
1500000US371830523023,"Block Group 3, Census Tract 523.02, Wake County, North Carolina",1528,585,943
1500000US371830542091,"Block Group 1, Census Tract 542.09, Wake County, North Carolina",2690,170,2520
1500000US371830542101,"Block Group 1, Census Tract 542.10, Wake County, North Carolina",770,34,736
1500000US371830536102,"Block Group 2, Census Tract 536.10, Wake County, North Carolina",1922,49,1873
1500000US371830537092,"Block Group 2, Census Tract 537.09, Wake County, North Carolina",1502,51,1451
1500000US371830537093,"Block Group 3, Census Tract 537.09, Wake County, North Carolina",1526,86,1440
1500000US371830537113,"Block Group 3, Census Tract 537.11, Wake County, North Carolina",856,14,842
1500000US371830541044,"Block Group 4, Census Tract 541.04, Wake County, North Carolina",596,103,493
1500000US371830541052,"Block Group 2, Census Tract 541.05, Wake County, North Carolina",957,0,957
1500000US371830541053,"Block Group 3, Census Tract 541.05, Wake County, North Carolina",1647,140,1507
1500000US371830541054,"Block Group 4, Census Tract 541.05, Wake County, North Carolina",1219,172,1047
1500000US371830541063,"Block Group 3, Census Tract 541.06, Wake County, North Carolina",1584,63,1521
1500000US371830541083,"Block Group 3, Census Tract 541.08, Wake County, North Carolina",427,16,411
1500000US371830541102,"Block Group 2, Census Tract 541.10, Wake County, North Carolina",1592,17,1575
1500000US371830541103,"Block Group 3, Census Tract 541.10, Wake County, North Carolina",1088,74,1014
1500000US371830541121,"Block Group 1, Census Tract 541.12, Wake County, North Carolina",1426,125,1301
1500000US371830541131,"Block Group 1, Census Tract 541.13, Wake County, North Carolina",522,102,420
1500000US371830541132,"Block Group 2, Census Tract 541.13, Wake County, North Carolina",940,49,891
1500000US371830541142,"Block Group 2, Census Tract 541.14, Wake County, North Carolina",1075,113,962
1500000US371830541151,"Block Group 1, Census Tract 541.15, Wake County, North Carolina",484,0,484
1500000US371830541153,"Block Group 3, Census Tract 541.15, Wake County, North Carolina",1109,18,1091
1500000US371830541154,"Block Group 4, Census Tract 541.15, Wake County, North Carolina",546,81,465
1500000US371830542041,"Block Group 1, Census Tract 542.04, Wake County, North Carolina",1028,18,1010
1500000US371830542042,"Block Group 2, Census Tract 542.04, Wake County, North Carolina",847,63,784
1500000US371830542052,"Block Group 2, Census Tract 542.05, Wake County, North Carolina",1106,174,932
1500000US371830542061,"Block Group 1, Census Tract 542.06, Wake County, North Carolina",2261,166,2095
1500000US371830542071,"Block Group 1, Census Tract 542.07, Wake County, North Carolina",3567,107,3460
1500000US371830542081,"Block Group 1, Census Tract 542.08, Wake County, North Carolina",3208,222,2986
1500000US371830537122,"Block Group 2, Census Tract 537.12, Wake County, North Carolina",452,58,394
1500000US371830537132,"Block Group 2, Census Tract 537.13, Wake County, North Carolina",798,61,737
1500000US371830537143,"Block Group 3, Census Tract 537.14, Wake County, North Carolina",511,10,501
1500000US371830537162,"Block Group 2, Census Tract 537.16, Wake County, North Carolina",588,0,588
1500000US371830526031,"Block Group 1, Census Tract 526.03, Wake County, North Carolina",814,15,799
1500000US371830541051,"Block Group 1, Census Tract 541.05, Wake County, North Carolina",970,100,870
1500000US371830503001,"Block Group 1, Census Tract 503, Wake County, North Carolina",914,160,754
1500000US371830503002,"Block Group 2, Census Tract 503, Wake County, North Carolina",1287,265,1022
1500000US371830541041,"Block Group 1, Census Tract 541.04, Wake County, North Carolina",646,37,609
1500000US371830530094,"Block Group 4, Census Tract 530.09, Wake County, North Carolina",432,107,325
1500000US371830531051,"Block Group 1, Census Tract 531.05, Wake County, North Carolina",1478,107,1371
1500000US371830531061,"Block Group 1, Census Tract 531.06, Wake County, North Carolina",1296,137,1159
1500000US371830531071,"Block Group 1, Census Tract 531.07, Wake County, North Carolina",1045,15,1030
1500000US371830531072,"Block Group 2, Census Tract 531.07, Wake County, North Carolina",1026,196,830
1500000US371830531073,"Block Group 3, Census Tract 531.07, Wake County, North Carolina",1699,159,1540
1500000US371830531081,"Block Group 1, Census Tract 531.08, Wake County, North Carolina",748,92,656
1500000US371830531082,"Block Group 2, Census Tract 531.08, Wake County, North Carolina",2079,87,1992
1500000US371830531091,"Block Group 1, Census Tract 531.09, Wake County, North Carolina",2104,198,1906
1500000US371830531092,"Block Group 2, Census Tract 531.09, Wake County, North Carolina",776,130,646
1500000US371830531101,"Block Group 1, Census Tract 531.10, Wake County, North Carolina",683,26,657
1500000US371830531102,"Block Group 2, Census Tract 531.10, Wake County, North Carolina",758,60,698
1500000US371830531111,"Block Group 1, Census Tract 531.11, Wake County, North Carolina",785,48,737
1500000US371830531112,"Block Group 2, Census Tract 531.11, Wake County, North Carolina",878,70,808
1500000US371830532011,"Block Group 1, Census Tract 532.01, Wake County, North Carolina",2240,11,2229
1500000US371830532012,"Block Group 2, Census Tract 532.01, Wake County, North Carolina",1604,87,1517
1500000US371830532022,"Block Group 2, Census Tract 532.02, Wake County, North Carolina",687,36,651
1500000US371830532031,"Block Group 1, Census Tract 532.03, Wake County, North Carolina",1557,85,1472
1500000US371830532041,"Block Group 1, Census Tract 532.04, Wake County, North Carolina",1111,112,999
1500000US371830534052,"Block Group 2, Census Tract 534.05, Wake County, North Carolina",1009,33,976
1500000US371830532042,"Block Group 2, Census Tract 532.04, Wake County, North Carolina",825,63,762
1500000US371830532061,"Block Group 1, Census Tract 532.06, Wake County, North Carolina",1565,84,1481
1500000US371830532071,"Block Group 1, Census Tract 532.07, Wake County, North Carolina",873,12,861
1500000US371830534053,"Block Group 3, Census Tract 534.05, Wake County, North Carolina",539,19,520
1500000US371830542102,"Block Group 2, Census Tract 542.10, Wake County, North Carolina",1329,48,1281
1500000US371830542103,"Block Group 3, Census Tract 542.10, Wake County, North Carolina",1587,23,1564
1500000US371830542111,"Block Group 1, Census Tract 542.11, Wake County, North Carolina",1000,13,987
1500000US371830542112,"Block Group 2, Census Tract 542.11, Wake County, North Carolina",3387,132,3255
1500000US371830543025,"Block Group 5, Census Tract 543.02, Wake County, North Carolina",291,57,234
1500000US371830544031,"Block Group 1, Census Tract 544.03, Wake County, North Carolina",458,105,353
1500000US371830544033,"Block Group 3, Census Tract 544.03, Wake County, North Carolina",457,0,457
1500000US371830545003,"Block Group 3, Census Tract 545, Wake County, North Carolina",1677,358,1319
1500000US371830544041,"Block Group 1, Census Tract 544.04, Wake County, North Carolina",1139,186,953
1500000US371830544043,"Block Group 3, Census Tract 544.04, Wake County, North Carolina",795,76,719
1500000US371830545001,"Block Group 1, Census Tract 545, Wake County, North Carolina",548,53,495
1500000US371830545004,"Block Group 4, Census Tract 545, Wake County, North Carolina",939,101,838
1500000US371839802001,"Block Group 1, Census Tract 9802, Wake County, North Carolina",4,0,4
1500000US371830540163,"Block Group 3, Census Tract 540.16, Wake County, North Carolina",1029,73,956
1500000US371830540171,"Block Group 1, Census Tract 540.17, Wake County, North Carolina",1176,117,1059
1500000US371830540182,"Block Group 2, Census Tract 540.18, Wake County, North Carolina",1209,104,1105
1500000US371830541042,"Block Group 2, Census Tract 541.04, Wake County, North Carolina",1097,127,970
1500000US371830534231,"Block Group 1, Census Tract 534.23, Wake County, North Carolina",605,30,575
1500000US371830534241,"Block Group 1, Census Tract 534.24, Wake County, North Carolina",887,35,852
1500000US371830534242,"Block Group 2, Census Tract 534.24, Wake County, North Carolina",621,26,595
1500000US371830534252,"Block Group 2, Census Tract 534.25, Wake County, North Carolina",429,29,400
1500000US371830535161,"Block Group 1, Census Tract 535.16, Wake County, North Carolina",1052,54,998
1500000US371830535171,"Block Group 1, Census Tract 535.17, Wake County, North Carolina",803,264,539
1500000US371830535172,"Block Group 2, Census Tract 535.17, Wake County, North Carolina",295,61,234
1500000US371830537163,"Block Group 3, Census Tract 537.16, Wake County, North Carolina",870,25,845
1500000US371830537171,"Block Group 1, Census Tract 537.17, Wake County, North Carolina",1839,95,1744
1500000US371830537191,"Block Group 1, Census Tract 537.19, Wake County, North Carolina",795,9,786
1500000US371830537192,"Block Group 2, Census Tract 537.19, Wake County, North Carolina",624,9,615
1500000US371830537202,"Block Group 2, Census Tract 537.20, Wake County, North Carolina",342,18,324
1500000US371830537203,"Block Group 3, Census Tract 537.20, Wake County, North Carolina",652,13,639
1500000US371830537212,"Block Group 2, Census Tract 537.21, Wake County, North Carolina",719,0,719
1500000US371830537221,"Block Group 1, Census Tract 537.22, Wake County, North Carolina",778,28,750
1500000US371830534081,"Block Group 1, Census Tract 534.08, Wake County, North Carolina",934,37,897
1500000US371830534082,"Block Group 2, Census Tract 534.08, Wake County, North Carolina",450,9,441
1500000US371830534092,"Block Group 2, Census Tract 534.09, Wake County, North Carolina",874,16,858
1500000US371830534093,"Block Group 3, Census Tract 534.09, Wake County, North Carolina",786,40,746
1500000US371830508001,"Block Group 1, Census Tract 508, Wake County, North Carolina",442,157,285
1500000US371830508002,"Block Group 2, Census Tract 508, Wake County, North Carolina",340,151,189
1500000US371830508003,"Block Group 3, Census Tract 508, Wake County, North Carolina",130,47,83
1500000US371830517002,"Block Group 2, Census Tract 517, Wake County, North Carolina",484,0,484
1500000US371830517001,"Block Group 1, Census Tract 517, Wake County, North Carolina",343,8,335
1500000US371830527011,"Block Group 1, Census Tract 527.01, Wake County, North Carolina",993,87,906
1500000US371830527012,"Block Group 2, Census Tract 527.01, Wake County, North Carolina",739,24,715
1500000US371830537223,"Block Group 3, Census Tract 537.22, Wake County, North Carolina",409,0,409
1500000US371830537231,"Block Group 1, Census Tract 537.23, Wake County, North Carolina",825,15,810
1500000US371830537232,"Block Group 2, Census Tract 537.23, Wake County, North Carolina",851,34,817
1500000US371830537251,"Block Group 1, Census Tract 537.25, Wake County, North Carolina",1105,63,1042
1500000US371830537252,"Block Group 2, Census Tract 537.25, Wake County, North Carolina",1082,43,1039
1500000US371830537262,"Block Group 2, Census Tract 537.26, Wake County, North Carolina",452,0,452
1500000US371830538031,"Block Group 1, Census Tract 538.03, Wake County, North Carolina",814,17,797
1500000US371830538041,"Block Group 1, Census Tract 538.04, Wake County, North Carolina",1146,18,1128
1500000US371830538051,"Block Group 1, Census Tract 538.05, Wake County, North Carolina",409,11,398
1500000US371830535193,"Block Group 3, Census Tract 535.19, Wake County, North Carolina",475,125,350
1500000US371830535201,"Block Group 1, Census Tract 535.20, Wake County, North Carolina",820,24,796
1500000US371830535202,"Block Group 2, Census Tract 535.20, Wake County, North Carolina",1279,173,1106
1500000US371830535203,"Block Group 3, Census Tract 535.20, Wake County, North Carolina",513,13,500
1500000US371830535211,"Block Group 1, Census Tract 535.21, Wake County, North Carolina",739,7,732
1500000US371830535212,"Block Group 2, Census Tract 535.21, Wake County, North Carolina",565,57,508
1500000US371830535221,"Block Group 1, Census Tract 535.22, Wake County, North Carolina",855,60,795
1500000US371830535222,"Block Group 2, Census Tract 535.22, Wake County, North Carolina",1551,48,1503
1500000US371830535231,"Block Group 1, Census Tract 535.23, Wake County, North Carolina",1158,127,1031
1500000US371830535232,"Block Group 2, Census Tract 535.23, Wake County, North Carolina",1107,71,1036
1500000US371830535241,"Block Group 1, Census Tract 535.24, Wake County, North Carolina",757,56,701
1500000US371830535242,"Block Group 2, Census Tract 535.24, Wake County, North Carolina",954,52,902
1500000US371830535251,"Block Group 1, Census Tract 535.25, Wake County, North Carolina",281,14,267
1500000US371830535252,"Block Group 2, Census Tract 535.25, Wake County, North Carolina",862,30,832
1500000US371830536012,"Block Group 2, Census Tract 536.01, Wake County, North Carolina",1354,35,1319
1500000US371830536013,"Block Group 3, Census Tract 536.01, Wake County, North Carolina",1296,84,1212
1500000US371830536031,"Block Group 1, Census Tract 536.03, Wake County, North Carolina",1594,96,1498
1500000US371830536041,"Block Group 1, Census Tract 536.04, Wake County, North Carolina",699,0,699
1500000US371830536051,"Block Group 1, Census Tract 536.05, Wake County, North Carolina",1002,110,892
1500000US371830536061,"Block Group 1, Census Tract 536.06, Wake County, North Carolina",867,7,860
1500000US371830536071,"Block Group 1, Census Tract 536.07, Wake County, North Carolina",3444,293,3151
1500000US371830536081,"Block Group 1, Census Tract 536.08, Wake County, North Carolina",1861,19,1842
1500000US371830536091,"Block Group 1, Census Tract 536.09, Wake County, North Carolina",397,25,372
1500000US371830538052,"Block Group 2, Census Tract 538.05, Wake County, North Carolina",263,0,263
1500000US371830538061,"Block Group 1, Census Tract 538.06, Wake County, North Carolina",712,13,699
1500000US371830538071,"Block Group 1, Census Tract 538.07, Wake County, North Carolina",799,13,786
1500000US371830538072,"Block Group 2, Census Tract 538.07, Wake County, North Carolina",773,33,740
1500000US371830538081,"Block Group 1, Census Tract 538.08, Wake County, North Carolina",384,0,384
1500000US371830538082,"Block Group 2, Census Tract 538.08, Wake County, North Carolina",456,11,445
1500000US371830538083,"Block Group 3, Census Tract 538.08, Wake County, North Carolina",731,20,711
1500000US371830538084,"Block Group 4, Census Tract 538.08, Wake County, North Carolina",261,0,261
1500000US371830539003,"Block Group 3, Census Tract 539, Wake County, North Carolina",621,73,548
1500000US371830539004,"Block Group 4, Census Tract 539, Wake County, North Carolina",1138,31,1107
1500000US371830540013,"Block Group 3, Census Tract 540.01, Wake County, North Carolina",882,104,778
1500000US371830540042,"Block Group 2, Census Tract 540.04, Wake County, North Carolina",578,79,499
1500000US371830540043,"Block Group 3, Census Tract 540.04, Wake County, North Carolina",666,36,630
1500000US371830540044,"Block Group 4, Census Tract 540.04, Wake County, North Carolina",401,99,302
1500000US371830540062,"Block Group 2, Census Tract 540.06, Wake County, North Carolina",392,10,382
1500000US371830540072,"Block Group 2, Census Tract 540.07, Wake County, North Carolina",866,46,820
1500000US371830540082,"Block Group 2, Census Tract 540.08, Wake County, North Carolina",889,226,663
1500000US371830540083,"Block Group 3, Census Tract 540.08, Wake County, North Carolina",532,14,518
1500000US371830540111,"Block Group 1, Census Tract 540.11, Wake County, North Carolina",601,0,601
1500000US371830534111,"Block Group 1, Census Tract 534.11, Wake County, North Carolina",1901,62,1839
1500000US371830534112,"Block Group 2, Census Tract 534.11, Wake County, North Carolina",1300,70,1230
1500000US371830534122,"Block Group 2, Census Tract 534.12, Wake County, North Carolina",225,0,225
1500000US371830534123,"Block Group 3, Census Tract 534.12, Wake County, North Carolina",713,18,695
